First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Kyle,Bochniak,http://ufcstats.com/fighter-details/c5af5750e8bae4f0,Killer B,8,5,0,"5' 7""",145 lbs.,"70""",Orthodox,"Feb 05, 1987",2.63,31%,5.11,58%,1.14,15%,62%,0.0
James,Bochnovic,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9,,8,3,0,"6' 4""",205 lbs.,"81""",Orthodox,"Feb 13, 1989",0.65,26%,3.64,21%,0.00,0%,0%,0.0
Jeremy,Boczulak,http://ufcstats.com/fighter-details/1afd74f8cb0719f3,,0,2,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tim,Boetsch,http://ufcstats.com/fighter-details/c80095f6092271a7,The Barbarian,21,13,0,"6' 0""",185 lbs.,"74""",Orthodox,"Jan 28, 1981",2.93,50%,2.90,57%,1.45,34%,59%,0.8
Galore,Bofando,http://ufcstats.com/fighter-details/8a56ea383fd26e52,,5,3,0,"5' 11""",170 lbs.,"72""",Switch,"May 22, 1982",3.63,45%,3.63,54%,2.37,100%,50%,0.0
Jay,Bogan,http://ufcstats.com/fighter-details/53c21779d84ceb75,,6,6,0,--,145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Roman,Bogatov,http://ufcstats.com/fighter-details/d61316139d68dbe3,,10,1,0,"5' 8""",155 lbs.,"73""",Orthodox,"Dec 15, 1990",3.33,42%,4.40,44%,1.00,9%,50%,0.0
Derek,Bohi,http://ufcstats.com/fighter-details/70a1c7626b5e0599,Marshmallow,8,5,0,"6' 4""",260 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jerry,Bohlander,http://ufcstats.com/fighter-details/93892752c5fc23ca,,11,4,0,"5' 11""",199 lbs.,--,Orthodox,"Feb 12, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mandy,Bohm,http://ufcstats.com/fighter-details/297a2b35444c245b,Monster,8,2,0 (1 NC),"5' 7""",125 lbs.,"71""",Orthodox,"Jul 30, 1989",2.51,45%,3.24,60%,0.72,18%,75%,0.7
Kotetsu,Boku,http://ufcstats.com/fighter-details/d227958e8a0c1466,,25,11,2,"5' 9""",154 lbs.,--,Orthodox,"May 27, 1977",2.47,42%,2.80,53%,0.00,0%,0%,0.0
Gaston,Bolanos,http://ufcstats.com/fighter-details/96924b0019b3aff1,The Dreamkiller,8,5,0,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 14, 1992",3.28,49%,2.40,50%,0.66,100%,42%,0.0
Kyle,Bolt,http://ufcstats.com/fighter-details/9d455d5cfe6a0e35,,8,4,0,"6' 2""",185 lbs.,--,,--,7.27,52%,7.27,45%,0.00,0%,0%,0.0
Denys,Bondar,http://ufcstats.com/fighter-details/2526be54e6a0e62a,Psycho,14,5,0,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 27, 1992",4.59,50%,5.16,56%,3.99,58%,62%,0.0
Luc,Bondole,http://ufcstats.com/fighter-details/8691881b31c16b88,,5,2,2,"6' 2""",205 lbs.,--,,--,3.35,51%,2.04,62%,0.00,0%,0%,1.8
Tony,Bonello,http://ufcstats.com/fighter-details/702a72aa7a266d86,The Gun,16,3,1 (1 NC),"6' 2""",185 lbs.,--,,--,0.62,33%,12.62,10%,0.00,0%,0%,0.0
Gabriel,Bonfim,http://ufcstats.com/fighter-details/01641ba5df0c69b0,Marretinha,17,1,0,"6' 1""",170 lbs.,"72""",Orthodox,"Aug 20, 1997",5.22,43%,3.80,65%,3.68,76%,73%,2.2
Ismael,Bonfim,http://ufcstats.com/fighter-details/eb393afdbe3293d5,Marreta,20,5,0,"5' 8""",155 lbs.,"71""",Orthodox,"Dec 28, 1995",5.73,55%,3.10,70%,0.96,33%,76%,0.0
Jesse,Bongfeldt,http://ufcstats.com/fighter-details/934de214814b8ff4,Water,16,5,1,"6' 0""",185 lbs.,--,Orthodox,"Aug 28, 1980",2.91,62%,1.01,50%,1.51,33%,33%,0.0
Marcos,Bonilla,http://ufcstats.com/fighter-details/d311fbefff44a39b,Murder Marx,4,4,0,"5' 10""",145 lbs.,--,,--,0.47,12%,0.47,94%,0.00,0%,0%,0.0
Stephan,Bonnar,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,The American Psycho,15,9,0,"6' 4""",205 lbs.,"79""",Orthodox,"Apr 04, 1977",2.76,38%,3.01,52%,1.32,40%,60%,1.0
Rogerio,Bontorin,http://ufcstats.com/fighter-details/07a2bdaa0afdd831,,16,4,0 (2 NC),"5' 5""",125 lbs.,"67""",Orthodox,"Apr 25, 1992",2.63,52%,3.27,50%,2.90,60%,51%,1.0
Ray,Borg,http://ufcstats.com/fighter-details/a4de54ea806fb525,The Tazmexican Devil,13,5,0,"5' 4""",135 lbs.,"63""",Orthodox,"Aug 04, 1993",1.52,52%,1.93,48%,3.89,50%,46%,1.0
Igor,Borisov,http://ufcstats.com/fighter-details/0313bf497de9c470,,1,1,0,"6' 0""",235 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kevin,Borjas,http://ufcstats.com/fighter-details/34b96d52db1d26e6,El Gallo Negro,10,3,0,"5' 5""",125 lbs.,"68""",Orthodox,"Dec 06, 1997",5.10,44%,5.99,51%,0.00,0%,65%,0.0
Calen,Born,http://ufcstats.com/fighter-details/3c85e04b08a05751,,7,1,0,"5' 8""",170 lbs.,"72""",Switch,"May 24, 1988",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Caio,Borralho,http://ufcstats.com/fighter-details/4126a78111c0855a,The Natural,17,1,0 (1 NC),"6' 1""",185 lbs.,"75""",Southpaw,"Jan 16, 1993",3.61,60%,2.34,62%,1.56,60%,76%,0.5
Zachary,Borrego,http://ufcstats.com/fighter-details/b8fdb2903a2582a8,The Dragon,3,1,0,"6' 2""",185 lbs.,"78""",Switch,"Jul 18, 1996",0.00,0%,1.94,33%,0.00,0%,0%,0.0
Viacheslav,Borshchev,http://ufcstats.com/fighter-details/19c591115a58982c,Slava Claus,8,5,1,"5' 11""",155 lbs.,"69""",Orthodox,"Jan 08, 1992",5.25,54%,4.77,57%,0.00,0%,43%,0.1
Tanner,Boser,http://ufcstats.com/fighter-details/04c8b08b16a5b99e,The Bulldozer,21,10,1,"6' 2""",205 lbs.,"75""",Orthodox,"Aug 02, 1991",4.70,52%,2.75,58%,0.00,0%,63%,0.0
Steve,Bosse,http://ufcstats.com/fighter-details/e023fa2e648ea0f1,The Boss,12,2,0,"5' 11""",205 lbs.,"72""",Orthodox,"Jul 29, 1981",5.99,52%,5.38,50%,0.92,33%,100%,0.0
Marcus,Bossett,http://ufcstats.com/fighter-details/e8fb8e53bc2e29d6,The Grasshopper,1,3,0,"6' 1""",215 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Bostick,http://ufcstats.com/fighter-details/239224bedeb2c7a4,,6,3,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Poliana,Botelho,http://ufcstats.com/fighter-details/5c126c6aac3ef364,,8,5,0,"5' 8""",125 lbs.,"67""",Orthodox,"Dec 15, 1988",2.90,58%,2.80,54%,0.85,57%,76%,0.0
Francois,Botha,http://ufcstats.com/fighter-details/545d549d6bf87187,White Buffalo,0,1,0,"6' 2""",260 lbs.,--,Orthodox,"Sep 28, 1968",0.00,0%,1.05,77%,0.00,0%,0%,0.0
Ilian,Bouafia,http://ufcstats.com/fighter-details/d5e929c26f25f0d3,The Gorilla,6,0,0,--,205 lbs.,--,,"Nov 13, 1996",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Gregory,Bouchelaghem,http://ufcstats.com/fighter-details/59851163aaf1aed8,,5,4,0,"6' 2""",183 lbs.,--,Switch,--,0.27,21%,1.53,36%,0.00,0%,50%,0.0
Roy,Boughton,http://ufcstats.com/fighter-details/2aaf0181432adf0b,Black Dynamite,14,8,0,"6' 0""",205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Rich,Bouphanouvong,http://ufcstats.com/fighter-details/611b9c068c9e2c44,,1,4,0,"5' 7""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Bourke,http://ufcstats.com/fighter-details/dfdd0c5dd0d4bc23,The Rhino,10,16,1 (1 NC),"6' 0""",275 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jess,Bouscal,http://ufcstats.com/fighter-details/38b1417ec17072da,,3,2,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tai,Bowden,http://ufcstats.com/fighter-details/2efbc83a6b9b7f86,,1,1,0,"5' 11""",230 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Melton,Bowen,http://ufcstats.com/fighter-details/81ca2c245b19b3c5,The Punisher,0,1,0,"6' 0""",225 lbs.,--,Orthodox,"Jul 16, 1969",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kyron,Bowen,http://ufcstats.com/fighter-details/5488b3c67600333a,Bullseye,9,5,0,"6' 3""",185 lbs.,"73""",Orthodox,"Dec 22, 1993",2.73,57%,2.05,40%,0.00,0%,0%,0.0
Brian,Bowles,http://ufcstats.com/fighter-details/b26d3e3746fb4024,,10,3,0,"5' 7""",135 lbs.,"70""",Orthodox,"Jun 22, 1980",2.36,26%,2.98,64%,1.39,70%,54%,1.4
Roger,Bowling,http://ufcstats.com/fighter-details/3b9f723e2720a238,Relentless,12,6,0 (1 NC),"5' 9""",155 lbs.,"68""",Orthodox,"Dec 05, 1982",3.90,47%,3.86,51%,3.09,43%,27%,0.9
Blake,Bowman,http://ufcstats.com/fighter-details/a95a0504fd73bd3e,,2,6,0,"6' 2""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ashe,Bowman,http://ufcstats.com/fighter-details/8a0a35e7c74bebcc,The Archer,9,11,0,"5' 9""",155 lbs.,--,,"Nov 17, 1976",2.43,42%,4.86,57%,0.00,0%,0%,0.0
Anvar,Boynazarov,http://ufcstats.com/fighter-details/4a191f4ea2fce7fc,The Uzbek,3,1,0,"5' 9""",145 lbs.,--,Orthodox,"Jan 10, 1989",0.00,0%,7.83,29%,0.00,0%,0%,0.0
Colley,Bradford,http://ufcstats.com/fighter-details/1433786ac76cf777,,0,1,0,"5' 7""",145 lbs.,--,,--,0.43,25%,1.73,50%,19.42,50%,100%,0.0
Kyle,Bradley,http://ufcstats.com/fighter-details/a6959da32f0e6b5d,,19,12,0 (1 NC),"5' 9""",155 lbs.,"71""",Orthodox,"Aug 19, 1982",1.99,40%,3.45,58%,0.65,50%,40%,0.0
Paul,Bradley,http://ufcstats.com/fighter-details/c7011de4765d2497,The Gentleman,23,8,0 (2 NC),"5' 9""",170 lbs.,--,Orthodox,"Jun 13, 1983",2.26,32%,4.13,56%,1.12,16%,100%,0.0
Sean,Brady,http://ufcstats.com/fighter-details/45f7cb591c3ab00b,,18,1,0,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 23, 1992",4.00,55%,2.94,59%,3.62,54%,86%,0.9
Ebenezer Fontes,Braga,http://ufcstats.com/fighter-details/dc950d59dc590aca,Pitbull,13,7,2,"6' 0""",199 lbs.,--,Orthodox,"Apr 14, 1969",2.42,50%,0.42,71%,0.00,0%,90%,0.6
Ramiz,Brahimaj,http://ufcstats.com/fighter-details/3d074044a33825e7,,12,5,0,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 17, 1992",2.26,44%,4.04,43%,1.51,35%,44%,1.5
Adam,Bramhald,http://ufcstats.com/fighter-details/3c99bd6cb5d835ef,Samurai,13,3,0,"5' 10""",135 lbs.,"70""",Orthodox,"Mar 24, 1994",7.65,45%,8.05,33%,0.00,0%,100%,0.0
Joe,Brammer,http://ufcstats.com/fighter-details/013da757877044a2,The South Side Strangler,7,3,1,"5' 8""",155 lbs.,--,Orthodox,"Aug 23, 1983",2.15,31%,2.80,56%,0.81,50%,50%,0.0
David,Branch,http://ufcstats.com/fighter-details/d2c55d1d2e67773b,,22,6,0,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 26, 1981",1.66,39%,1.91,56%,2.55,32%,43%,0.0
Billy,Brand,http://ufcstats.com/fighter-details/edae6db2b3453632,,5,2,0,"5' 6""",135 lbs.,"65""",Orthodox,"Jul 03, 1996",2.86,25%,8.57,40%,0.00,0%,75%,0.0
Diego,Brandao,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,DB,22,11,0,"5' 7""",145 lbs.,"64""",Orthodox,"May 27, 1987",2.94,47%,3.38,62%,3.21,68%,80%,0.6
Bruna,Brasil,http://ufcstats.com/fighter-details/7138a15258dabf20,,10,5,1,"5' 6""",125 lbs.,"65""",Orthodox,"Sep 07, 1993",2.77,59%,4.14,48%,1.55,66%,54%,0.0
Michael,Bravo,http://ufcstats.com/fighter-details/dc63542668295c23,,7,4,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Martin,Bravo,http://ufcstats.com/fighter-details/9c44f290f5726d95,El Toro,11,3,0,"5' 8""",145 lbs.,"71""",Southpaw,"Sep 21, 1993",7.66,39%,5.72,51%,2.60,35%,85%,0.0
Roman,Bravo-Young,http://ufcstats.com/fighter-details/37ce890a4670b287,,0,1,0,--,205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Breeden,http://ufcstats.com/fighter-details/d80ee110748171ac,Money,11,6,0,"5' 10""",155 lbs.,"70""",Orthodox,"Apr 21, 1989",5.75,45%,7.28,42%,0.98,30%,67%,0.0
Tom,Breese,http://ufcstats.com/fighter-details/1588b787bda7b540,,12,3,0,"6' 3""",185 lbs.,"73""",Southpaw,"Sep 26, 1991",3.34,50%,2.81,60%,0.00,0%,70%,1.1
Elves,Brener,http://ufcstats.com/fighter-details/48a9a128784d53d1,,16,5,0,"5' 10""",155 lbs.,"72""",Orthodox,"Sep 27, 1997",3.99,47%,5.30,48%,1.23,23%,76%,0.0
Chris,Brennan,http://ufcstats.com/fighter-details/b19fc66613dc75b9,The Westside Strangler,21,13,1,"5' 8""",170 lbs.,--,Orthodox,"Oct 12, 1971",0.60,40%,0.97,50%,0.00,0%,25%,2.1
Charlie,Brenneman,http://ufcstats.com/fighter-details/98f6da59d765ec94,The Spaniard,19,8,0,"5' 10""",155 lbs.,"70""",Orthodox,"Feb 09, 1981",1.52,56%,1.55,46%,4.23,42%,72%,0.0
Robert,Breslin,http://ufcstats.com/fighter-details/e319d6697d41f3cf,The Bullet,3,9,0,"5' 11""",155 lbs.,--,,--,2.21,46%,3.50,66%,1.38,100%,50%,0.0
Mack,Brewer,http://ufcstats.com/fighter-details/106a925d947a0de9,,0,1,0,--,205 lbs.,--,,--,0.00,0%,6.67,36%,0.00,0%,0%,0.0
Marcos,Brigagao,http://ufcstats.com/fighter-details/11547e29f253fb89,Ironside,11,1,0,"6' 3""",205 lbs.,"76""",Southpaw,"Apr 01, 1996",3.07,43%,3.27,25%,0.00,0%,36%,0.0
Jason,Brilz,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,Hitman,22,6,1,"5' 11""",205 lbs.,"71""",Orthodox,"Jul 07, 1975",2.66,40%,1.78,65%,2.37,25%,25%,1.3
Marcus,Brimage,http://ufcstats.com/fighter-details/81801f57bd0a7c41,The Bama Beast,7,7,0,"5' 4""",135 lbs.,"71""",Southpaw,"Apr 06, 1985",3.97,35%,3.64,56%,0.56,100%,80%,0.0
Aaron,Brink,http://ufcstats.com/fighter-details/cf1a88371c8cb690,,26,26,0 (2 NC),"6' 3""",205 lbs.,--,Orthodox,"Nov 12, 1974",3.49,42%,5.71,57%,0.00,0%,0%,0.0
Henry,Briones,http://ufcstats.com/fighter-details/01fcef7e3d051722,Bure,16,8,1,"5' 8""",135 lbs.,"69""",Orthodox,"Oct 22, 1980",3.47,42%,4.68,53%,0.00,0%,52%,0.6
Marcelo,Brito,http://ufcstats.com/fighter-details/3a97fda0de6f1fa4,Jungle Boy,13,8,0,"6' 1""",170 lbs.,--,Orthodox,"Nov 27, 1977",0.60,20%,3.53,55%,0.00,0%,50%,0.0
Joanderson,Brito,http://ufcstats.com/fighter-details/791c8437b341fba5,Tubarao,17,5,1,"5' 8""",145 lbs.,"72""",Orthodox,"Feb 11, 1995",2.48,50%,2.49,42%,2.49,68%,56%,1.0
Kaik,Brito,http://ufcstats.com/fighter-details/b07f14fc0e53f8bd,,16,5,0,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 26, 1997",2.80,38%,3.87,55%,0.00,0%,55%,2.0
Icaro,Brito,http://ufcstats.com/fighter-details/06dd61c8d545c63f,,7,1,0,--,145 lbs.,--,,"Mar 09, 1999",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Antwain,Britt,http://ufcstats.com/fighter-details/2833f50b20e96e52,The Juggernaut,11,6,0,"6' 1""",205 lbs.,"77""",,"May 09, 1978",1.46,39%,2.81,44%,1.56,40%,50%,0.0
Drew,Brokenshire,http://ufcstats.com/fighter-details/aa571d75f80fde7d,,16,6,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Bronzoulis,http://ufcstats.com/fighter-details/df3c39573d01f55b,The Greek,18,9,1,"6' 0""",155 lbs.,--,,"Jan 05, 1979",1.13,34%,2.54,37%,0.00,0%,33%,0.0
Jonathan,Brookins,http://ufcstats.com/fighter-details/b0a6124751a56bc4,,16,10,0,"6' 0""",145 lbs.,"74""",Southpaw,"Aug 13, 1985",2.69,39%,3.63,56%,1.94,17%,80%,0.3
Will,Brooks,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,Ill,18,4,0,"5' 10""",155 lbs.,"72""",Orthodox,"Oct 08, 1986",4.26,59%,2.54,56%,2.08,51%,82%,0.3
Jarred,Brooks,http://ufcstats.com/fighter-details/81d9df19e255b8b6,The Monkey God,13,2,0,"5' 3""",125 lbs.,"62""",Switch,"May 02, 1993",2.12,46%,1.66,62%,4.54,57%,69%,0.6
Rob,Broughton,http://ufcstats.com/fighter-details/a7d687e6ecb30981,The Bear,16,7,1,"6' 2""",265 lbs.,"74""",Orthodox,"Mar 03, 1983",2.83,60%,2.54,51%,0.00,0%,26%,3.2
Lee,Brousseau,http://ufcstats.com/fighter-details/0974d8d4053a7237,Manimal,5,3,0,"6' 1""",205 lbs.,--,,"Oct 04, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Matt,Brown,http://ufcstats.com/fighter-details/31123249b0bbf52e,The Immortal,26,19,0,"6' 0""",170 lbs.,"75""",Orthodox,"Jan 10, 1981",3.76,55%,2.92,55%,1.68,46%,63%,1.3
Mike,Brown,http://ufcstats.com/fighter-details/e0b74df14f52cd15,,26,9,0,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975",2.98,44%,2.45,60%,3.23,40%,66%,0.6
Dominic,Brown,http://ufcstats.com/fighter-details/52b3ec072ad497a4,,16,23,0,"5' 11""",190 lbs.,--,,"Jun 04, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Todd,Brown,http://ufcstats.com/fighter-details/9b68bf67c5695185,Bulldog,16,4,0 (1 NC),"5' 11""",205 lbs.,--,Orthodox,"Dec 13, 1976",2.15,45%,3.85,48%,0.00,0%,50%,0.0
Terrell,Brown,http://ufcstats.com/fighter-details/85df85a4e276c90e,,3,1,0,--,185 lbs.,--,,"Apr 13, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Brown,http://ufcstats.com/fighter-details/9e2624ac992660c6,,10,1,0,--,170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Frederick,Brown,http://ufcstats.com/fighter-details/880c6b788266a3ef,,3,2,0,"6' 0""",235 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Randy,Brown,http://ufcstats.com/fighter-details/c6aee362c7a7d482,Rudeboy,20,6,0,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990",4.47,47%,3.26,54%,0.79,39%,73%,0.6
Damien,Brown,http://ufcstats.com/fighter-details/d024ed963e8bf7ea,Beatdown,17,12,0,"5' 10""",155 lbs.,"68""",Orthodox,"Dec 25, 1984",3.66,38%,4.86,50%,0.68,27%,53%,0.7
TJ,Brown,http://ufcstats.com/fighter-details/d31cbcdd7d69536d,Downtown,17,11,0,"5' 9""",145 lbs.,"72""",Switch,"May 22, 1990",3.37,44%,2.89,49%,3.41,57%,36%,1.3
Humberto,Brown Morrison,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b,,4,6,0,"5' 10""",145 lbs.,--,,"Nov 03, 1984",1.71,50%,2.19,62%,1.43,25%,0%,0.0
Travis,Browne,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,Hapa,18,7,1,"6' 6""",255 lbs.,"79""",Orthodox,"Jul 17, 1982",2.93,41%,4.31,42%,1.21,68%,75%,0.2
Junie,Browning,http://ufcstats.com/fighter-details/d74cba8566291bfa,,5,6,0,"5' 9""",155 lbs.,--,Orthodox,"May 12, 1984",3.76,48%,1.76,66%,3.53,66%,0%,3.5
Jules,Bruchez,http://ufcstats.com/fighter-details/d1dcd4e96464a53d,,1,2,0,"6' 0""",205 lbs.,--,Southpaw,"Aug 16, 1977",0.69,50%,5.52,46%,0.00,0%,0%,0.0
Justin,Bruckmann,http://ufcstats.com/fighter-details/5f8e00c27b7e7410,Loaf,7,3,0,"5' 9""",170 lbs.,--,Orthodox,--,0.59,66%,5.91,16%,0.00,0%,33%,0.0
Cody,Brundage,http://ufcstats.com/fighter-details/f14f644d41ade29f,,11,6,0 (1 NC),"6' 0""",185 lbs.,"72""",Orthodox,"May 16, 1994",2.14,54%,2.98,42%,2.15,47%,68%,0.9
Steve,Bruno,http://ufcstats.com/fighter-details/2f3f12002564bb55,Hollywood,15,6,0,"5' 10""",170 lbs.,--,Orthodox,"Nov 03, 1981",0.96,52%,3.38,36%,1.94,25%,46%,0.4
Fernando,Bruno,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69,Acougueiro,15,4,0,"5' 6""",145 lbs.,--,,"Feb 24, 1982",1.75,39%,1.78,48%,2.02,22%,56%,0.5
Derek,Brunson,http://ufcstats.com/fighter-details/b1a3e0aca758b322,The One,23,9,0,"6' 1""",185 lbs.,"77""",Southpaw,"Jan 04, 1984",3.51,47%,3.05,51%,3.14,33%,85%,0.6
Josh,Bryant,http://ufcstats.com/fighter-details/01f022fa494188e2,The Beast,15,4,0,"5' 10""",185 lbs.,--,Orthodox,"Apr 23, 1980",1.10,20%,6.10,43%,0.00,0%,0%,0.0
Dennis,Bryant,http://ufcstats.com/fighter-details/3b17353b8002c7d0,The Beard,5,2,0,"6' 0""",205 lbs.,--,Orthodox,"Oct 18, 1985",10.56,59%,10.56,13%,0.00,0%,0%,0.0
Robert,Bryczek,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,,17,6,0,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 04, 1990",2.13,24%,4.47,60%,0.00,0%,100%,0.0
Lukasz,Brzeski,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,The Bull,9,6,1 (1 NC),"6' 4""",236 lbs.,"78""",Orthodox,"May 17, 1992",5.02,50%,3.68,54%,0.43,33%,36%,0.4
Justin,Buchholz,http://ufcstats.com/fighter-details/231926533134ec1f,,15,10,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 22, 1983",2.35,26%,4.14,51%,0.00,0%,33%,0.8
Zak,Bucia,http://ufcstats.com/fighter-details/6bbb8dc6e128779e,,17,8,0,"5' 10""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Courtney,Buck,http://ufcstats.com/fighter-details/3feed7d02711d8b7,,12,11,0,"5' 10""",135 lbs.,--,Orthodox,"Mar 19, 1982",1.49,28%,3.24,54%,0.00,0%,33%,0.0
Joaquin,Buckley,http://ufcstats.com/fighter-details/b9437600497350f3,New Mansa,21,6,0,"5' 10""",170 lbs.,"76""",Southpaw,"Apr 27, 1994",4.22,37%,3.13,59%,1.78,45%,73%,0.1
Martin,Buday,http://ufcstats.com/fighter-details/8eb046f83e82bf26,Badys,15,2,0,"6' 4""",265 lbs.,"77""",Orthodox,"Nov 11, 1991",4.67,53%,5.00,55%,0.17,20%,100%,0.2
Julia,Budd,http://ufcstats.com/fighter-details/dcdc4503b9d49977,,10,2,0,"5' 7""",145 lbs.,"67""",,"Jul 04, 1983",2.42,74%,1.18,47%,3.60,57%,83%,0.0
Dylan,Budka,http://ufcstats.com/fighter-details/a817e238b2747404,The Mindless Hulk,7,5,0,"6' 0""",185 lbs.,"75""",Switch,"Jan 14, 2000",1.06,38%,1.80,42%,1.93,38%,76%,0.4
Mike,Budnik,http://ufcstats.com/fighter-details/b98209144b63ae26,,13,4,0,"5' 9""",145 lbs.,"68""",Orthodox,"Aug 08, 1974",0.65,52%,0.95,53%,0.00,0%,0%,3.4
Francisco,Bueno,http://ufcstats.com/fighter-details/a72d260b436924c4,,5,2,0,"5' 9""",225 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mayra,Bueno Silva,http://ufcstats.com/fighter-details/cc8c623cca88f54f,Sheetara,10,5,1 (1 NC),"5' 6""",125 lbs.,"66""",Orthodox,"Aug 22, 1991",3.83,58%,4.85,51%,0.57,29%,63%,1.5
Paul,Buentello,http://ufcstats.com/fighter-details/f0abbb6f3444dae7,The Headhunter,35,17,0,"6' 2""",245 lbs.,"77""",Orthodox,"Jan 16, 1974",3.29,45%,3.83,52%,0.19,33%,39%,0.4
Modestas,Bukauskas,http://ufcstats.com/fighter-details/476fe566d2df676e,The Baltic Gladiator,18,6,0,"6' 3""",205 lbs.,"78""",Switch,"Feb 10, 1994",3.26,42%,4.07,51%,0.31,66%,77%,0.2
Lee Kwan,Bum,http://ufcstats.com/fighter-details/c0342805a1948cbb,,0,1,0,"6' 2""",286 lbs.,--,Orthodox,--,0.71,14%,0.00,100%,0.00,0%,0%,0.0
Josh,Bumgarner,http://ufcstats.com/fighter-details/9900ab86a4c458bd,,6,4,0,"6' 1""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Shawn,Bunch,http://ufcstats.com/fighter-details/6e9af164ab91a229,Bunch the Great,7,3,0,"5' 5""",135 lbs.,--,,"Mar 19, 1983",0.00,0%,1.55,55%,0.00,0%,50%,0.0
Felipe,Bunes,http://ufcstats.com/fighter-details/53c10176e3bc7416,Felipinho,14,7,0,"5' 7""",125 lbs.,"69""",Orthodox,"Oct 29, 1989",4.49,53%,7.86,41%,2.59,25%,0%,2.6
Shane,Burgos,http://ufcstats.com/fighter-details/98d961097baaf308,Hurricane,15,3,0,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991",7.40,52%,6.78,56%,0.43,44%,91%,0.4
Joshua,Burkman,http://ufcstats.com/fighter-details/6da99156486ed6c2,The People's Warrior,28,16,0 (1 NC),"5' 10""",170 lbs.,"72""",Orthodox,"Apr 10, 1980",2.69,43%,3.13,51%,2.53,36%,72%,0.3
Justin,Burlinson,http://ufcstats.com/fighter-details/dadd80ef954e54ed,,6,1,0,"6' 1""",170 lbs.,"74""",Switch,"May 19, 1997",1.24,40%,3.09,61%,0.00,0%,100%,9.3
Mads,Burnell,http://ufcstats.com/fighter-details/69f01b25dfabaf6b,,9,3,0,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 06, 1994",1.28,41%,2.71,51%,3.45,47%,22%,0.4
