Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
BJ Penn,loss,Frankie Edgar,"0
","36
","2
","0
","UFC 118: Edgar vs Penn 2
          



          
          Aug. 28, 2010",U-DEC,5,5:00
BJ Penn,loss,Frankie Edgar,"0
","71
","0
","0
","UFC 112: Invincible
          



          
          Apr. 10, 2010",U-DEC,5,5:00
BJ Penn,win,Diego Sanchez,"0
","70
","0
","0
","UFC 107: Penn vs Sanchez
          



          
          Dec. 12, 2009",KO/TKO,5,2:37
BJ Penn,win,Kenny Florian,"0
","57
","1
","1
","UFC 101: Declaration
          



          
          Aug. 08, 2009","SUB
",4,3:54
BJ Penn,loss,Georges St-Pierre,"0
","16
","0
","0
","UFC 94: St-Pierre vs Penn 2
          



          
          Jan. 31, 2009",KO/TKO,4,5:00
BJ Penn,win,Sean Sherk,"1
","122
","0
","0
","UFC 84: Ill Will
          



          
          May. 24, 2008","KO/TKO
",3,5:00
BJ Penn,win,Joe Stevenson,"2
","41
","0
","1
","UFC 80: Rapid Fire
          



          
          Jan. 19, 2008","SUB
",2,4:02
BJ Penn,win,Jens Pulver,"0
","23
","3
","3
","The Ultimate Fighter: Team Pulver vs. Team Penn Finale
          


          
          Jun. 23, 2007","SUB
",2,3:12
BJ Penn,loss,Matt Hughes,"0
","17
","0
","2
","UFC 63: Hughes vs Penn
          



          
          Sep. 23, 2006","KO/TKO
",3,3:53
BJ Penn,loss,Georges St-Pierre,"0
","37
","1
","1
","UFC 58: USA vs Canada
          


          
          Mar. 04, 2006",S-DEC,3,5:00
BJ Penn,win,Renzo Gracie,"0
","36
","1
","0
","K-1 World Grand Prix Hawaii
          


          
          Jul. 09, 2005",U-DEC,3,5:00
BJ Penn,loss,Lyoto Machida,"0
","32
","1
","0
","K-1 Hero's 1
          


          
          Mar. 26, 2005",U-DEC,3,5:00
BJ Penn,win,Rodrigo Gracie,"1
","31
","0
","0
","ROTR 6
          


          
          Nov. 20, 2004",U-DEC,3,5:00
BJ Penn,win,Duane Ludwig,"0
","6
","1
","1
","K-1 ROMANEX
          


          
          May. 22, 2004","SUB
",1,1:45
BJ Penn,win,Matt Hughes,"0
","17
","0
","1
","UFC 46: Supernatural
          



          
          Jan. 31, 2004","SUB
",1,4:39
BJ Penn,win,Takanori Gomi,"0
","42
","4
","1
","ROTR 4
          


          
          Oct. 10, 2003","SUB
",3,2:35
BJ Penn,draw,Caol Uno,"0
","67
","5
","0
","UFC 41: Onslaught
          



          
          Feb. 28, 2003",S-DEC,5,5:00
BJ Penn,win,Matt Serra,"0
","32
","1
","0
","UFC 39: The Warriors Return
          


          
          Sep. 27, 2002",U-DEC,3,5:00
BJ Penn,win,Paul Creighton,"0
","39
","0
","0
","UFC 37: High Impact
          


          
          May. 10, 2002","KO/TKO
",2,3:23
BJ Penn,loss,Jens Pulver,"0
","49
","7
","2
","UFC 35: Throwdown
          



          
          Jan. 11, 2002",M-DEC,5,5:00
BJ Penn,win,Caol Uno,"1
","5
","1
","0
","UFC 34: High Voltage
          


          
          Nov. 02, 2001","KO/TKO
",1,0:11
BJ Penn,win,Din Thomas,"1
","6
","0
","0
","UFC 32: Showdown in the Meadowlands
          


          
          Jun. 29, 2001","KO/TKO
",1,2:42
BJ Penn,win,Joey Gilbert,"0
","22
","2
","0
","UFC 31: Locked and Loaded
          


          
          May. 04, 2001","KO/TKO
",1,4:57
Jessica Penne,loss,Elise Reed,"0
","54
","1
","0
","UFC Fight Night: Hernandez vs. Pereira
          


          
          Oct. 19, 2024",U-DEC,3,5:00
Jessica Penne,loss,Tabatha Ricci,"0
","6
","0
","0
","UFC 285: Jones vs. Gane
          


          
          Mar. 04, 2023","SUB
",2,2:14
Jessica Penne,loss,Emily Ducote,"0
","63
","0
","0
","UFC Fight Night: Ortega vs. Rodriguez
          


          
          Jul. 16, 2022",U-DEC,3,5:00
Jessica Penne,win,Karolina Kowalkiewicz,"0
","12
","1
","1
","UFC 265: Lewis vs. Gane
          


          
          Aug. 07, 2021","SUB
",1,4:32
Jessica Penne,win,Loopy Godinez,"0
","31
","1
","0
","UFC Fight Night: Whittaker vs. Gastelum
          


          
          Apr. 17, 2021",S-DEC,3,5:00
Jessica Penne,loss,Danielle Taylor,"0
","69
","1
","0
","UFC Fight Night: Swanson vs. Lobov
          


          
          Apr. 22, 2017",U-DEC,3,5:00
Jessica Penne,loss,Jessica Andrade,"0
","27
","0
","0
","UFC 199: Rockhold vs. Bisping 2
          


          
          Jun. 04, 2016","KO/TKO
",2,2:56
Jessica Penne,loss,Joanna Jedrzejczyk,"0
","25
","0
","0
","UFC Fight Night: Jedrzejczyk vs Penne
          



          
          Jun. 20, 2015","KO/TKO
",3,4:22
Jessica Penne,win,Randa Markos,"0
","39
","4
","0
","The Ultimate Fighter: A Champion Will Be Crowned Finale
          


          
          Dec. 12, 2014",S-DEC,3,5:00
Jessica Penne,win,Nicdali Rivera-Calanoc,"0
","12
","1
","2
","Invicta FC 6: Coenen vs. Cyborg
          


          
          Jul. 13, 2013","SUB
",1,4:57
Jessica Penne,loss,Michelle Waterson-Gomez,"0
","14
","2
","1
","Invicta FC 5: Penne vs. Waterson
          


          
          Apr. 05, 2013","SUB
",4,2:31
Jessica Penne,win,Naho Sugiyuma,"0
","18
","1
","1
","Invicta FC 3: Penne vs. Sugiyuma
          


          
          Oct. 06, 2012","SUB
",2,2:20
Jessica Penne,win,Lisa Ellis,"0
","29
","1
","0
","Invicta FC 1: Coenen vs. Ruyssen
          


          
          Apr. 28, 2012","KO/TKO
",3,2:48
Nick Penner,loss,Cody Donovan,"1
","7
","0
","0
","UFC on FX: Sotiropoulos vs Pearson
          


          
          Dec. 14, 2012","KO/TKO
",1,4:35
Nick Penner,loss,Anthony Perosh,"0
","5
","0
","0
","UFC on FX: Alves vs Kampmann
          


          
          Mar. 02, 2012","KO/TKO
",1,4:59
Justin Pennington,loss,Dustin Ortiz,"--
","--
","--
","--
","Strikeforce - Nashville
          


          
          Apr. 17, 2010","SUB
",1,4:27
Raquel Pennington,loss,Julianna Pena,"1
","92
","0
","0
","UFC 307: Pereira vs. Rountree Jr.
          



          
          Oct. 05, 2024",S-DEC,5,5:00
Raquel Pennington,win,Mayra Bueno Silva,"0
","134
","1
","2
","UFC 297: Strickland vs. Du Plessis
          



          
          Jan. 20, 2024",U-DEC,5,5:00
Raquel Pennington,win,Ketlen Vieira,"0
","81
","0
","0
","UFC Fight Night: Strickland vs. Imavov
          


          
          Jan. 14, 2023",S-DEC,3,5:00
Raquel Pennington,win,Aspen Ladd,"0
","114
","0
","0
","UFC 273: Volkanovski vs. The Korean Zombie
          


          
          Apr. 09, 2022",U-DEC,3,5:00
Raquel Pennington,win,Macy Chiasson,"0
","45
","0
","1
","UFC Fight Night: Lewis vs. Daukaus
          


          
          Dec. 18, 2021","SUB
",2,3:07
Raquel Pennington,win,Pannie Kianzad,"0
","48
","1
","0
","UFC Fight Night: Smith vs. Spann
          


          
          Sep. 18, 2021",U-DEC,3,5:00
Raquel Pennington,win,Marion Reneau,"0
","107
","1
","0
","UFC Fight Night: Blaydes vs. Volkov
          


          
          Jun. 20, 2020",U-DEC,3,5:00
Raquel Pennington,loss,Holly Holm,"0
","38
","1
","0
","UFC 246: McGregor vs. Cowboy
          


          
          Jan. 18, 2020",U-DEC,3,5:00
Raquel Pennington,win,Irene Aldana,"0
","47
","1
","0
","UFC Fight Night: Dos Anjos vs. Edwards
          


          
          Jul. 20, 2019",S-DEC,3,5:00
Raquel Pennington,loss,Germaine de Randamie,"0
","24
","0
","0
","UFC Fight Night: Korean Zombie vs. Rodriguez
          


          
          Nov. 10, 2018",U-DEC,3,5:00
Raquel Pennington,loss,Amanda Nunes,"0
","64
","1
","0
","UFC 224: Nunes vs. Pennington
          



          
          May. 12, 2018","KO/TKO
",5,2:36
Raquel Pennington,win,Miesha Tate,"0
","43
","1
","3
","UFC 205: Alvarez vs McGregor
          


          
          Nov. 12, 2016",U-DEC,3,5:00
Raquel Pennington,win,Elizabeth Phillips,"0
","33
","3
","1
","UFC 202: Diaz vs. McGregor 2
          


          
          Aug. 20, 2016",U-DEC,3,5:00
Raquel Pennington,win,Bethe Correia,"0
","75
","0
","0
","UFC on FOX: Teixeira vs Evans
          


          
          Apr. 16, 2016",S-DEC,3,5:00
Raquel Pennington,win,Jessica Andrade,"0
","41
","2
","1
","UFC 191: Johnson vs Dodson 2
          


          
          Sep. 05, 2015","SUB
",2,4:58
Raquel Pennington,loss,Holly Holm,"0
","40
","0
","0
","UFC 184: Rousey vs Zingano
          


          
          Feb. 28, 2015",S-DEC,3,5:00
Raquel Pennington,win,Ashlee Evans-Smith,"0
","5
","1
","1
","UFC 181: Hendricks vs Lawler II
          


          
          Dec. 06, 2014","SUB
",1,4:59
Raquel Pennington,loss,Jessica Andrade,"0
","82
","2
","2
","UFC 171: Hendricks vs Lawler
          


          
          Mar. 15, 2014",S-DEC,3,5:00
Raquel Pennington,win,Roxanne Modafferi,"0
","80
","1
","1
","The Ultimate Fighter: Team Rousey vs. Team Tate Finale
          


          
          Nov. 30, 2013",U-DEC,3,5:00
Tecia Pennington,win,Luana Pinheiro,"0
","63
","0
","0
","UFC Fight Night: Burns vs. Morales
          


          
          May. 17, 2025",U-DEC,3,5:00
Tecia Pennington,win,Carla Esparza,"0
","80
","0
","0
","UFC 307: Pereira vs. Rountree Jr.
          


          
          Oct. 05, 2024",U-DEC,3,5:00
Tecia Pennington,loss,Tabatha Ricci,"0
","80
","0
","0
","UFC Fight Night: Lewis vs. Nascimento
          


          
          May. 11, 2024",S-DEC,3,5:00
Tecia Pennington,loss,Mackenzie Dern,"0
","76
","0
","0
","UFC 273: Volkanovski vs. The Korean Zombie
          


          
          Apr. 09, 2022",S-DEC,3,5:00
Tecia Pennington,win,Angela Hill,"0
","144
","1
","0
","UFC 265: Lewis vs. Gane
          


          
          Aug. 07, 2021",U-DEC,3,5:00
Tecia Pennington,win,Sam Hughes,"0
","52
","1
","0
","UFC 256: Figueiredo vs. Moreno
          


          
          Dec. 12, 2020",KO/TKO,1,5:00
Tecia Pennington,win,Brianna Fortino,"0
","74
","0
","0
","UFC Fight Night: Blaydes vs. Volkov
          


          
          Jun. 20, 2020",U-DEC,3,5:00
Tecia Pennington,loss,Marina Rodriguez,"0
","41
","0
","0
","UFC Fight Night: Shevchenko vs. Carmouche 2
          


          
          Aug. 10, 2019",U-DEC,3,5:00
Tecia Pennington,loss,Zhang Weili,"0
","30
","0
","0
","UFC 235: Jones vs. Smith
          


          
          Mar. 02, 2019",U-DEC,3,5:00
Tecia Pennington,loss,Joanna Jedrzejczyk,"0
","33
","0
","0
","UFC Fight Night: Alvarez vs. Poirier 2
          


          
          Jul. 28, 2018",U-DEC,3,5:00
Tecia Pennington,loss,Jessica Andrade,"0
","69
","2
","0
","UFC Fight Night: Emmett vs. Stephens
          


          
          Feb. 24, 2018",U-DEC,3,5:00
Tecia Pennington,win,Michelle Waterson-Gomez,"0
","95
","1
","0
","UFC 218: Holloway vs. Aldo 2
          


          
          Dec. 02, 2017",U-DEC,3,5:00
Tecia Pennington,win,Juliana Lima,"0
","15
","0
","1
","The Ultimate Fighter: Redemption Finale
          


          
          Jul. 07, 2017","SUB
",2,0:53
Tecia Pennington,win,Bec Rawlings,"0
","81
","1
","0
","UFC Fight Night: Bermudez vs. The Korean Zombie
          


          
          Feb. 04, 2017",U-DEC,3,5:00
Tecia Pennington,loss,Rose Namajunas,"0
","61
","0
","0
","UFC on FOX: Teixeira vs Evans
          


          
          Apr. 16, 2016",U-DEC,3,5:00
Tecia Pennington,win,Jocelyn Jones-Lybarger,"0
","77
","0
","0
","UFC 194: Aldo vs McGregor
          


          
          Dec. 12, 2015",U-DEC,3,5:00
Tecia Pennington,win,Angela Hill,"0
","32
","2
","0
","UFC 188: Velasquez vs Werdum
          


          
          Jun. 13, 2015",U-DEC,3,5:00
Tecia Pennington,win,Angela Magana,"1
","96
","1
","0
","The Ultimate Fighter: A Champion Will Be Crowned Finale
          


          
          Dec. 12, 2014",U-DEC,3,5:00
Jerron Peoples,loss,Roger Bowling,"--
","--
","--
","--
","Strikeforce - Melendez vs. Masvidal
          


          
          Dec. 17, 2011",KO/TKO,1,0:42
Jerron Peoples,loss,Eduardo Pamplona,"--
","--
","--
","--
","Strikeforce Challengers 16
          


          
          Jun. 24, 2011",KO/TKO,1,2:40
Godofredo Pepey,loss,Mirsad Bektic,"0
","5
","0
","0
","UFC Fight Night: Jacare vs. Brunson 2
          


          
          Jan. 27, 2018","KO/TKO
",1,2:47
Godofredo Pepey,loss,Shane Burgos,"0
","51
","0
","0
","UFC Fight Night: Weidman vs. Gastelum
          


          
          Jul. 22, 2017",U-DEC,3,5:00
Godofredo Pepey,win,Mike de la Torre,"0
","24
","1
","2
","UFC Fight Night: Cyborg vs. Lansberg
          


          
          Sep. 24, 2016","SUB
",1,3:03
Godofredo Pepey,loss,Darren Elkins,"0
","20
","0
","2
","UFC on FOX: Holm vs. Shevchenko
          


          
          Jul. 23, 2016",U-DEC,3,5:00
Godofredo Pepey,win,Andre Fili,"0
","1
","0
","1
","UFC Fight Night: Maia vs LaFlare
          


          
          Mar. 21, 2015","SUB
",1,3:14
Godofredo Pepey,win,Dashon Johnson,"0
","8
","0
","2
","UFC Fight Night: Bigfoot vs Arlovski
          


          
          Sep. 13, 2014","SUB
",1,4:29
Godofredo Pepey,win,Noad Lahat,"1
","5
","0
","0
","UFC Fight Night: Shogun vs Henderson 2
          


          
          Mar. 23, 2014","KO/TKO
",1,2:39
Godofredo Pepey,loss,Sam Sicilia,"0
","3
","0
","0
","UFC Fight Night: Belfort vs Henderson 2
          


          
          Nov. 09, 2013","KO/TKO
",1,1:42
Godofredo Pepey,loss,Felipe Arantes,"0
","4
","1
","0
","UFC on FUEL TV: Nogueira vs. Werdum
          


          
          Jun. 08, 2013","KO/TKO
",1,3:32
Godofredo Pepey,win,Milton Vieira,"0
","36
","0
","0
","UFC on FX: Belfort vs Bisping
          


          
          Jan. 19, 2013",S-DEC,3,5:00
Godofredo Pepey,loss,Rony Jason,"0
","32
","0
","1
","UFC 147: Silva vs Franklin 2
          



          
          Jun. 23, 2012",U-DEC,3,5:00
Ray Perales,loss,Lyle Beerbohm,"0
","2
","0
","0
","Strikeforce - At the Dome
          


          
          Feb. 23, 2008","SUB
",3,1:19
Robert Peralta,loss,Clay Guida,"0
","24
","0
","0
","UFC Fight Night: Mendes vs Lamas
          


          
          Apr. 04, 2015",U-DEC,3,5:00
Robert Peralta,loss,Thiago Tavares,"0
","0
","0
","0
","UFC Fight Night: Bader vs Saint Preux
          


          
          Aug. 16, 2014","SUB
",1,4:27
Robert Peralta,win,Rony Jason,"0
","51
","1
","0
","UFC Fight Night: Miocic vs Maldonado
          


          
          May. 31, 2014",S-DEC,3,5:00
Robert Peralta,win,Estevan Payan,"1
","34
","2
","0
","UFC 168: Weidman vs Silva 2
          


          
          Dec. 28, 2013","KO/TKO
",3,0:12
Robert Peralta,loss,Akira Corassani,"0
","67
","0
","0
","UFC on FUEL TV: Mousasi vs Latifi
          


          
          Apr. 06, 2013",U-DEC,3,5:00
Robert Peralta,win,Jason Young,"1
","7
","0
","0
","UFC on FUEL TV: Struve vs Miocic
          


          
          Sep. 29, 2012","KO/TKO
",1,0:23
Robert Peralta,nc,Mackens Semerzier,"2
","39
","0
","0
","UFC on FOX: Velasquez vs Dos Santos
          


          
          Nov. 12, 2011",Overturned,3,1:54
Robert Peralta,win,Mike Lullo,"0
","80
","1
","0
","UFC Fight Night: Shields vs Ellenberger
          


          
          Sep. 17, 2011",U-DEC,3,5:00
Robert Peralta,win,Hiroyuki Takaya,"1
","81
","0
","0
","Strikeforce - Diaz vs. Daley
          


          
          Apr. 09, 2011",S-DEC,3,5:00
Viviane Pereira,loss,Yan Xiaonan,"0
","44
","0
","0
","UFC Fight Night: Cowboy vs. Edwards
          


          
          Jun. 23, 2018",U-DEC,3,5:00
Viviane Pereira,loss,Tatiana Suarez,"0
","13
","0
","1
","UFC Fight Night: Poirier vs. Pettis
          


          
          Nov. 11, 2017",U-DEC,3,5:00
Viviane Pereira,win,Jamie Moyle,"0
","80
","0
","0
","UFC 212: Aldo vs. Holloway
          


          
          Jun. 03, 2017",U-DEC,3,5:00
Viviane Pereira,win,Valerie Letourneau,"0
","25
","1
","0
","UFC 206: Holloway vs. Pettis
          


          
          Dec. 10, 2016",S-DEC,3,5:00
Michel Pereira,loss,Abus Magomedov,"0
","73
","0
","0
","UFC Fight Night: Machado Garry vs. Prates
          


          
          Apr. 26, 2025",U-DEC,3,5:00
Michel Pereira,loss,Anthony Hernandez,"0
","24
","0
","1
","UFC Fight Night: Hernandez vs. Pereira
          


          
          Oct. 19, 2024","KO/TKO
",5,2:22
Michel Pereira,win,Ihor Potieria,"0
","6
","0
","1
","UFC 301: Pantoja vs. Erceg
          


          
          May. 04, 2024","SUB
",1,0:54
Michel Pereira,win,Michal Oleksiejczuk,"0
","11
","0
","1
","UFC 299: O'Malley vs. Vera 2
          


          
          Mar. 09, 2024","SUB
",1,1:01
Michel Pereira,win,Andre Petroski,"1
","6
","0
","0
","UFC Fight Night: Yusuff vs. Barboza
          


          
          Oct. 14, 2023","KO/TKO
",1,1:06
Michel Pereira,win,Santiago Ponzinibbio,"0
","110
","0
","0
","UFC Fight Night: Holm vs. Vieira
          


          
          May. 21, 2022",S-DEC,3,5:00
Michel Pereira,win,Andre Fialho,"0
","107
","1
","0
","UFC 270: Ngannou vs. Gane
          


          
          Jan. 22, 2022",U-DEC,3,5:00
Michel Pereira,win,Niko Price,"0
","92
","3
","2
","UFC 264: Poirier vs. McGregor 3
          


          
          Jul. 10, 2021",U-DEC,3,5:00
Michel Pereira,win,Khaos Williams,"0
","44
","2
","1
","UFC Fight Night: Thompson vs. Neal
          


          
          Dec. 19, 2020",U-DEC,3,5:00
Michel Pereira,win,Zelim Imadaev,"0
","88
","1
","1
","UFC Fight Night: Overeem vs. Sakai
          


          
          Sep. 05, 2020","SUB
",3,4:39
Michel Pereira,loss,Diego Sanchez,"1
","53
","2
","0
","UFC Fight Night: Anderson vs. Blachowicz
          


          
          Feb. 15, 2020",DQ,3,3:09
Michel Pereira,loss,Tristan Connelly,"0
","32
","2
","0
","UFC Fight Night: Cowboy vs. Gaethje
          


          
          Sep. 14, 2019",U-DEC,3,5:00
Michel Pereira,win,Danny Roberts,"1
","6
","0
","0
","UFC Fight Night: Dos Anjos vs. Lee
          


          
          May. 18, 2019","KO/TKO
",1,1:47
Alex Pereira,loss,Magomed Ankalaev,"0
","76
","0
","0
","UFC 313: Pereira vs. Ankalaev
          



          
          Mar. 08, 2025",U-DEC,5,5:00
Alex Pereira,win,Khalil Rountree Jr.,"1
","127
","0
","0
","UFC 307: Pereira vs. Rountree Jr.
          



          
          Oct. 05, 2024","KO/TKO
",4,4:32
Alex Pereira,win,Jiri Prochazka,"2
","38
","0
","0
","UFC 303: Pereira vs. Prochazka 2
          



          
          Jun. 29, 2024","KO/TKO
",2,0:13
Alex Pereira,win,Jamahal Hill,"1
","24
","0
","0
","UFC 300: Pereira vs. Hill
          



          
          Apr. 13, 2024","KO/TKO
",1,3:14
Alex Pereira,win,Jiri Prochazka,"1
","38
","0
","1
","UFC 295: Prochazka vs. Pereira
          



          
          Nov. 11, 2023","KO/TKO
",2,4:08
Alex Pereira,win,Jan Blachowicz,"0
","70
","0
","1
","UFC 291: Poirier vs. Gaethje 2
          


          
          Jul. 29, 2023",S-DEC,3,5:00
Alex Pereira,loss,Israel Adesanya,"0
","49
","0
","0
","UFC 287: Pereira vs. Adesanya 2
          



          
          Apr. 08, 2023","KO/TKO
",2,4:21
Alex Pereira,win,Israel Adesanya,"0
","91
","1
","0
","UFC 281: Adesanya vs. Pereira
          



          
          Nov. 12, 2022","KO/TKO
",5,2:01
Alex Pereira,win,Sean Strickland,"1
","25
","0
","0
","UFC 276: Adesanya vs. Cannonier
          


          
          Jul. 02, 2022","KO/TKO
",1,2:36
Alex Pereira,win,Bruno Silva,"0
","108
","0
","0
","UFC Fight Night: Santos vs. Ankalaev
          


          
          Mar. 12, 2022",U-DEC,3,5:00
Alex Pereira,win,Andreas Michailidis,"1
","11
","0
","0
","UFC 268: Usman vs. Covington 2
          


          
          Nov. 06, 2021","KO/TKO
",2,0:18
Rolando Perez,win,Edgar Cardenas,"--
","--
","--
","--
","Strikeforce - Diaz vs. Daley
          


          
          Apr. 09, 2011",U-DEC,3,5:00
Rolando Perez,loss,Seth Dikun,"0
","5
","0
","0
","WEC 41: Brown vs. Faber 2
          


          
          Jun. 07, 2009","SUB
",1,2:30
Rolando Perez,loss,Jose Aldo,"0
","13
","0
","0
","WEC 38: Varner vs. Cerrone
          


          
          Jan. 25, 2009","KO/TKO
",1,4:15
Philip Perez,win,Brandon Shuey,"0
","2
","1
","1
","Strikeforce - Tank vs. Buentello
          


          
          Oct. 07, 2006","SUB
",1,1:28
Erik Perez,win,Felipe Arantes,"0
","36
","3
","0
","UFC Fight Night: Dos Anjos vs. Ferguson
          


          
          Nov. 05, 2016",S-DEC,3,5:00
Erik Perez,win,Francisco Rivera,"0
","54
","2
","0
","UFC 201: Lawler vs. Woodley
          


          
          Jul. 30, 2016",U-DEC,3,5:00
Erik Perez,win,Taylor Lapilus,"0
","31
","1
","0
","UFC Fight Night: Magny vs Gastelum
          


          
          Nov. 21, 2015",U-DEC,3,5:00
Erik Perez,loss,Bryan Caraway,"0
","10
","1
","0
","UFC Fight Night: Henderson vs Khabilov
          


          
          Jun. 07, 2014","SUB
",2,1:52
Erik Perez,win,Edwin Figueroa,"1
","50
","7
","0
","UFC 167: St-Pierre vs Hendricks
          


          
          Nov. 16, 2013",U-DEC,3,5:00
Erik Perez,loss,Takeya Mizugaki,"0
","37
","5
","0
","UFC Fight Night: Condit vs Kampmann 2
          


          
          Aug. 28, 2013",S-DEC,3,5:00
Erik Perez,win,Byron Bloodworth,"1
","40
","0
","0
","UFC 155: Dos Santos vs Velasquez II
          


          
          Dec. 29, 2012","KO/TKO
",1,3:50
Erik Perez,win,Ken Stone,"1
","9
","0
","0
","UFC 150: Henderson vs Edgar II
          


          
          Aug. 11, 2012","KO/TKO
",1,0:17
Erik Perez,win,John Albert,"0
","18
","0
","1
","The Ultimate Fighter: Live Finale
          


          
          Jun. 01, 2012","SUB
",1,4:18
Alejandro Perez,loss,Jonathan Martinez,"1
","52
","0
","0
","UFC Fight Night: Makhachev vs. Green
          


          
          Feb. 26, 2022",U-DEC,3,5:00
Alejandro Perez,win,Johnny Eduardo,"0
","23
","1
","2
","UFC Fight Night: Santos vs. Walker
          


          
          Oct. 02, 2021","SUB
",2,4:13
Alejandro Perez,loss,Song Yadong,"0
","1
","0
","0
","UFC 239: Jones vs. Santos
          


          
          Jul. 06, 2019","KO/TKO
",1,2:04
Alejandro Perez,loss,Cody Stamann,"0
","41
","1
","0
","UFC 235: Jones vs. Smith
          


          
          Mar. 02, 2019",U-DEC,3,5:00
Alejandro Perez,win,Eddie Wineland,"0
","53
","0
","0
","UFC Fight Night: Dos Santos vs. Ivanov
          


          
          Jul. 14, 2018",U-DEC,3,5:00
Alejandro Perez,win,Matthew Lopez,"0
","44
","0
","0
","UFC Fight Night: Poirier vs. Gaethje
          


          
          Apr. 14, 2018","KO/TKO
",2,3:42
Alejandro Perez,win,Iuri Alcantara,"0
","35
","0
","0
","UFC Fight Night: Swanson vs. Ortega
          


          
          Dec. 09, 2017",U-DEC,3,5:00
Alejandro Perez,win,Andre Soukhamthath,"0
","44
","1
","0
","UFC Fight Night: Pettis vs. Moreno
          


          
          Aug. 05, 2017",S-DEC,3,5:00
Alejandro Perez,draw,Albert Morales,"0
","61
","1
","0
","UFC Fight Night: Poirier vs. Johnson
          


          
          Sep. 17, 2016",M-DEC,3,5:00
Alejandro Perez,win,Ian Entwistle,"0
","48
","0
","0
","UFC Fight Night: Rothwell vs Dos Santos
          


          
          Apr. 10, 2016","KO/TKO
",1,4:04
Alejandro Perez,win,Scott Jorgensen,"0
","39
","0
","0
","UFC Fight Night: Magny vs Gastelum
          


          
          Nov. 21, 2015",KO/TKO,2,4:26
Alejandro Perez,loss,Patrick Williams,"0
","0
","0
","0
","UFC 188: Velasquez vs Werdum
          


          
          Jun. 13, 2015","SUB
",1,0:23
Alejandro Perez,win,Jose Quinonez,"0
","38
","1
","1
","UFC 180: Werdum vs Hunt
          



          
          Nov. 15, 2014",U-DEC,3,5:00
Frankie Perez,loss,Chris Wade,"0
","22
","3
","0
","UFC Fight Night: Weidman vs. Gastelum
          


          
          Jul. 22, 2017",U-DEC,3,5:00
Frankie Perez,loss,Marc Diakiese,"0
","20
","1
","0
","UFC Fight Night: Lewis vs. Abdurakhimov
          


          
          Dec. 09, 2016",U-DEC,3,5:00
Frankie Perez,win,Sam Stout,"1
","12
","0
","0
","UFC Fight Night: Holloway vs Oliveira
          


          
          Aug. 23, 2015","KO/TKO
",1,0:54
Frankie Perez,loss,Johnny Case,"0
","16
","1
","1
","UFC Fight Night: McGregor vs Siver
          


          
          Jan. 18, 2015","KO/TKO
",3,1:54
Alex Perez,loss,Tatsuro Taira,"0
","41
","1
","0
","UFC Fight Night: Perez vs. Taira
          


          
          Jun. 15, 2024",KO/TKO,2,2:59
Alex Perez,win,Matheus Nicolau,"1
","28
","0
","0
","UFC Fight Night: Nicolau vs. Perez
          


          
          Apr. 27, 2024","KO/TKO
",2,2:16
Alex Perez,loss,Muhammad Mokaev,"0
","30
","0
","0
","UFC Fight Night: Rozenstruik vs. Gaziev
          


          
          Mar. 02, 2024",U-DEC,3,5:00
Alex Perez,loss,Alexandre Pantoja,"0
","10
","0
","0
","UFC 277: Pena vs. Nunes 2
          


          
          Jul. 30, 2022","SUB
",1,1:31
Alex Perez,loss,Deiveson Figueiredo,"0
","6
","0
","0
","UFC 255: Figueiredo vs. Perez
          



          
          Nov. 21, 2020","SUB
",1,1:57
Alex Perez,win,Jussier Formiga,"2
","29
","0
","0
","UFC 250: Nunes vs. Spencer
          


          
          Jun. 06, 2020","KO/TKO
",1,4:06
Alex Perez,win,Jordan Espinosa,"0
","2
","1
","1
","UFC Fight Night: Blaydes vs. Dos Santos
          


          
          Jan. 25, 2020","SUB
",1,2:33
Alex Perez,win,Mark De La Rosa,"0
","60
","2
","0
","UFC Fight Night: Barboza vs. Gaethje
          


          
          Mar. 30, 2019",U-DEC,3,5:00
Alex Perez,loss,Joseph Benavidez,"0
","14
","1
","0
","The Ultimate Fighter: Heavy Hitters Finale
          


          
          Nov. 30, 2018","KO/TKO
",1,4:19
Alex Perez,win,Jose Torres,"1
","84
","0
","0
","UFC 227: Dillashaw vs. Garbrandt 2
          


          
          Aug. 04, 2018","KO/TKO
",1,3:46
Alex Perez,win,Eric Shelton,"0
","29
","5
","0
","UFC Fight Night: Emmett vs. Stephens
          


          
          Feb. 24, 2018",U-DEC,3,5:00
Alex Perez,win,Carls John De Tomas,"0
","24
","2
","3
","UFC Fight Night: Swanson vs. Ortega
          


          
          Dec. 09, 2017","SUB
",2,1:54
Alex Perez,win,Kevin Gray,"0
","13
","0
","1
","DWCS 1.5
          


          
          Aug. 08, 2017","SUB
",1,2:54
Markus Perez,loss,Dalcha Lungiambula,"0
","25
","0
","1
","UFC Fight Night: Chiesa vs. Magny
          


          
          Jan. 20, 2021",U-DEC,3,5:00
Markus Perez,loss,Dricus Du Plessis,"0
","14
","0
","0
","UFC Fight Night: Moraes vs. Sandhagen
          


          
          Oct. 10, 2020","KO/TKO
",1,3:22
Markus Perez,loss,Wellington Turman,"0
","49
","0
","0
","UFC Fight Night: Blachowicz vs. Jacare
          


          
          Nov. 16, 2019",U-DEC,3,5:00
