First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Tyson,Griffin,http://ufcstats.com/fighter-details/20205040232ed0f3,,16,8,0,"5' 6""",145 lbs.,"68""",Orthodox,"Apr 20, 1984",3.71,41%,2.30,65%,1.87,46%,59%,0.9
Max,Griffin,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,Pain,20,11,0,"5' 11""",170 lbs.,"76""",Orthodox,"Nov 29, 1985",3.75,48%,3.66,58%,1.37,40%,69%,0.3
Jordan,Griffin,http://ufcstats.com/fighter-details/ebef46976554f975,Native Psycho,18,9,0,"5' 10""",145 lbs.,"73""",Southpaw,"Feb 28, 1990",2.52,46%,3.02,50%,1.45,35%,42%,1.9
Chad,Griggs,http://ufcstats.com/fighter-details/fdf18227faa596dd,The Grave Digger,11,3,0,"6' 1""",205 lbs.,"73""",Orthodox,"May 15, 1978",2.67,50%,2.22,46%,1.51,66%,41%,0.0
Charalampos,Grigoriou,http://ufcstats.com/fighter-details/68b8ebdfce9dbb61,Ferocious,8,5,0,"5' 7""",135 lbs.,"67""",Orthodox,"Mar 31, 1992",2.62,48%,3.97,46%,2.62,80%,90%,0.0
Chuck,Grigsby,http://ufcstats.com/fighter-details/7fb4234670271505,The Reverend,23,10,0,"6' 6""",205 lbs.,--,Orthodox,--,0.71,16%,3.29,46%,0.00,0%,66%,0.0
Rodrigo,Gripp de Sousa,http://ufcstats.com/fighter-details/dde70a112e053a6c,Riscado,7,9,0,"5' 11""",205 lbs.,--,Orthodox,--,0.48,23%,4.81,52%,0.00,0%,0%,9.6
Maxim,Grishin,http://ufcstats.com/fighter-details/950d0ef5c17157c5,Maximus,32,10,2,"6' 3""",205 lbs.,"78""",Orthodox,"May 02, 1984",3.26,52%,2.27,58%,0.21,16%,66%,0.0
Josh,Grispi,http://ufcstats.com/fighter-details/60ba33c3f555a7a3,The Fluke,14,5,0,"5' 11""",145 lbs.,"74""",Orthodox,"Oct 14, 1988",1.44,41%,3.71,50%,1.97,36%,16%,2.2
Garrett,Gross,http://ufcstats.com/fighter-details/6741218640534d8b,,11,7,0,"5' 9""",155 lbs.,--,Orthodox,"Aug 08, 1988",2.39,45%,1.67,46%,0.00,0%,52%,0.0
Kendall,Grove,http://ufcstats.com/fighter-details/234f3767ff0e5701,Da Spyder,23,17,0 (1 NC),"6' 6""",185 lbs.,"79""",Orthodox,"Nov 12, 1982",2.31,41%,2.40,54%,0.49,45%,56%,1.7
Neil,Grove,http://ufcstats.com/fighter-details/36a432f22144843e,Goliath,12,8,1,"6' 6""",265 lbs.,--,Orthodox,"Jan 18, 1971",0.00,0%,0.00,0%,0.00,0%,100%,14.3
Chris,Gruetzemacher,http://ufcstats.com/fighter-details/feaf00f3373435d6,Gritz,15,5,0,"5' 8""",155 lbs.,"68""",Orthodox,"Jun 16, 1986",6.18,57%,4.96,52%,0.21,50%,65%,0.0
Vik,Grujic,http://ufcstats.com/fighter-details/1e7483dbff40b84b,The Spartan,6,6,0,"5' 11""",170 lbs.,"73""",Orthodox,"Feb 06, 1977",2.24,48%,3.39,41%,1.18,33%,26%,0.4
Mike,Grundy,http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b,,12,4,0,"5' 7""",145 lbs.,"72""",Orthodox,"Jan 03, 1987",2.09,45%,4.45,56%,4.06,28%,50%,0.4
Wang,Guan,http://ufcstats.com/fighter-details/dd12382f28296f7b,The Dongbei Tiger,20,1,1,"5' 9""",145 lbs.,"71""",Orthodox,"Mar 14, 1986",4.73,43%,3.27,60%,0.00,0%,0%,0.0
Nandor,Guelmino,http://ufcstats.com/fighter-details/1abfb658cd4f8533,The Hun,11,5,1,"6' 3""",230 lbs.,--,,"Dec 20, 1975",3.62,56%,3.16,33%,0.00,0%,42%,0.0
Fabricio,Guerreiro,http://ufcstats.com/fighter-details/2963369e327e1979,,21,5,0 (1 NC),"5' 10""",145 lbs.,--,,"Jul 24, 1990",1.87,31%,2.20,67%,2.00,50%,0%,0.0
Rainn,Guerrero,http://ufcstats.com/fighter-details/8300a47f6fd6fe4f,Purple Rainn,5,2,0,"5' 6""",125 lbs.,"65""",Orthodox,"May 13, 1992",0.65,33%,0.87,50%,3.27,100%,0%,0.0
Shannon,Gugerty,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,,15,7,0,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 30, 1981",1.25,39%,1.88,58%,2.13,27%,50%,3.4
Clay,Guida,http://ufcstats.com/fighter-details/c47df9303d318c67,The Carpenter,38,22,0,"5' 7""",155 lbs.,"70""",Orthodox,"Dec 08, 1981",2.63,33%,3.00,61%,3.10,35%,66%,0.6
Jason,Guida,http://ufcstats.com/fighter-details/ce25b4ed82b1811b,,19,28,0 (2 NC),"5' 10""",214 lbs.,--,,"Aug 04, 1977",1.87,40%,3.33,52%,1.00,14%,50%,1.0
Melvin,Guillard,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,The Young Assassin,32,18,2 (3 NC),"5' 9""",155 lbs.,"71""",Orthodox,"Mar 30, 1983",2.96,40%,1.85,66%,1.30,63%,61%,0.2
Chris,Guillen,http://ufcstats.com/fighter-details/da0f33e4255f99eb,,13,16,0,"6' 0""",240 lbs.,--,Orthodox,"Dec 09, 1972",0.82,27%,1.91,36%,0.00,0%,0%,0.0
Marcelo,Guimaraes,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d,Magrao,9,2,1,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 25, 1983",4.67,51%,4.41,62%,1.99,13%,0%,0.0
Leonardo,Guimaraes,http://ufcstats.com/fighter-details/cc98d857b148e33a,Leleco,11,5,0 (1 NC),"6' 0""",185 lbs.,--,Orthodox,"Apr 15, 1982",2.35,56%,2.99,44%,0.00,0%,52%,1.0
Brad,Gumm,http://ufcstats.com/fighter-details/4d74641fac830182,,10,6,1 (1 NC),"5' 11""",170 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
John,Gunderson,http://ufcstats.com/fighter-details/a0c139b34f11421a,Quick Guns,35,16,2,"5' 9""",155 lbs.,"69""",Orthodox,"Jan 05, 1979",1.04,27%,1.71,58%,1.67,33%,11%,2.0
John,Gunther,http://ufcstats.com/fighter-details/3956bdc8ab2e54b3,The Machine,5,1,0,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 24, 1985",1.65,37%,3.72,46%,7.08,42%,0%,0.0
Jorge,Gurgel,http://ufcstats.com/fighter-details/04d5718ed2661e8c,,14,10,0,"5' 7""",155 lbs.,"69""",Orthodox,"Jan 25, 1977",3.37,32%,3.62,62%,0.81,23%,60%,0.5
Fabio,Gurgel,http://ufcstats.com/fighter-details/8377c5572cb356f3,,3,2,0,"6' 0""",205 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Luis,Gurule,http://ufcstats.com/fighter-details/29162be25ebef5f0,Grim,10,1,0,"5' 5""",125 lbs.,"64""",Orthodox,"Nov 16, 1993",5.34,48%,3.74,58%,0.68,16%,50%,0.0
Bogdan,Guskov,http://ufcstats.com/fighter-details/ef5dcb10d2bd4b0f,Czarevitch,17,3,0,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 12, 1992",3.96,55%,3.22,43%,0.00,0%,57%,1.2
Gugun,Gusman,http://ufcstats.com/fighter-details/e34e3b1fffa13a6a,The Tiger,8,4,0,"5' 7""",135 lbs.,"68""",Orthodox,"Mar 03, 1990",0.88,27%,6.18,41%,0.00,0%,33%,0.0
Andre,Gusmao,http://ufcstats.com/fighter-details/cc300e9aa3063431,,6,3,0,"6' 0""",205 lbs.,--,Orthodox,"May 19, 1977",2.79,43%,3.28,60%,0.00,0%,60%,0.0
Alexander,Gustafsson,http://ufcstats.com/fighter-details/3c6976f8182d9527,The Mauler,18,8,0,"6' 5""",205 lbs.,"79""",Orthodox,"Jan 15, 1987",4.03,40%,3.53,51%,1.53,39%,83%,0.4
Andreas,Gustafsson,http://ufcstats.com/fighter-details/2caf993f53541fa1,Bane,11,2,0,"6' 1""",170 lbs.,"73""",Orthodox,"Feb 20, 1991",4.56,77%,3.12,43%,3.60,66%,100%,0.0
Justin,Guthrie,http://ufcstats.com/fighter-details/a789defa9086da46,,18,9,0,"6' 1""",170 lbs.,--,,"Jan 19, 1981",0.16,33%,3.74,14%,2.44,25%,0%,4.9
Horacio,Gutierrez,http://ufcstats.com/fighter-details/cd85b48dc880fabd,The Punisher,4,3,0,"5' 10""",145 lbs.,--,,"Sep 15, 1990",0.86,26%,2.91,46%,0.00,0%,50%,0.0
Chris,Gutierrez,http://ufcstats.com/fighter-details/45f0cc9d18f35137,El Guapo,22,6,2,"5' 9""",135 lbs.,"67""",Orthodox,"Apr 22, 1991",4.59,58%,2.65,63%,0.24,25%,70%,0.1
Mando,Gutierrez,http://ufcstats.com/fighter-details/5f33ae0620e050c5,El Toro,7,2,0,"5' 6""",135 lbs.,"70""",Southpaw,"Feb 24, 1997",0.80,75%,1.33,50%,1.00,100%,40%,1.0
Mike,Guymon,http://ufcstats.com/fighter-details/eaea0fc7b76525a8,The Joker,15,6,1,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 17, 1974",2.75,65%,0.79,66%,1.87,37%,54%,1.2
Chelsea,Hackett,http://ufcstats.com/fighter-details/184b7a36d50dcc5e,Hammer,3,1,1,"5' 4""",125 lbs.,"66""",Switch,"Aug 16, 1998",2.58,51%,4.85,46%,0.00,0%,57%,0.0
Keith,Hackney,http://ufcstats.com/fighter-details/bf12aca029bfcc47,The Giant Killer,2,2,0,"5' 11""",200 lbs.,--,Sideways,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Cody,Haddon,http://ufcstats.com/fighter-details/8e6654e9f0461b8f,,8,1,0,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 08, 1998",9.20,51%,3.47,64%,2.48,37%,83%,0.8
Jake,Hadley,http://ufcstats.com/fighter-details/60a42bf82447c919,White Kong,11,4,0,"5' 7""",135 lbs.,"70""",Southpaw,"Aug 03, 1996",3.80,43%,4.16,61%,0.33,11%,54%,1.1
Steve,Hadsel,http://ufcstats.com/fighter-details/99793cf88c5adeee,,3,0,0,"5' 8""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Damir,Hadzovic,http://ufcstats.com/fighter-details/38c626ca912c7bac,The Bosnian Bomber,14,8,0,"5' 9""",155 lbs.,"70""",Orthodox,"Aug 08, 1986",3.34,47%,3.74,59%,0.91,54%,34%,0.1
Bassil,Hafez,http://ufcstats.com/fighter-details/f4d92416da98804b,The Habibi,9,4,1,"5' 11""",170 lbs.,"72""",Orthodox,"Jan 31, 1992",3.71,38%,5.68,41%,2.21,24%,50%,0.0
Tim,Hague,http://ufcstats.com/fighter-details/219a254e15d60135,The Trashing Machine,21,13,0,"6' 4""",260 lbs.,"76""",Orthodox,"May 09, 1983",2.79,47%,4.14,46%,1.72,33%,85%,0.9
Theodore,Haig,http://ufcstats.com/fighter-details/8a213af406eb2dd4,,6,0,0,--,185 lbs.,--,,"Aug 23, 1996",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Yazan,Hajeh,http://ufcstats.com/fighter-details/4955c524c2a71469,Yazzle Dazzle,6,1,0,"5' 9""",145 lbs.,--,Orthodox,"Sep 04, 1992",1.54,25%,17.44,44%,0.00,0%,100%,0.0
Stoney,Hale,http://ufcstats.com/fighter-details/206a7d47eb62170e,The Skuller,5,3,0,"6' 0""",--,--,,"Oct 18, 1979",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kevin,Haley,http://ufcstats.com/fighter-details/439d4bbefd4e6940,The North Woods Nightmare,6,4,0,"6' 2""",205 lbs.,--,,--,0.87,59%,0.87,64%,3.00,100%,0%,2.0
Mark,Hall,http://ufcstats.com/fighter-details/18524b46c570730b,,5,6,0,"6' 0""",190 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Uriah,Hall,http://ufcstats.com/fighter-details/65578a75fa7900e3,Prime Time,18,11,0,"6' 0""",185 lbs.,"79""",Orthodox,"Jul 31, 1984",3.23,48%,3.85,54%,0.54,38%,64%,0.1
Ryan,Hall,http://ufcstats.com/fighter-details/8866c6f509c19089,The Wizard,9,2,0,"5' 10""",145 lbs.,"70""",Southpaw,"Feb 22, 1985",2.38,50%,1.33,65%,0.22,9%,0%,2.2
Dennis,Hallman,http://ufcstats.com/fighter-details/8a8a84b743ae7699,Superman,53,20,2 (1 NC),"5' 9""",155 lbs.,"72""",Orthodox,"Dec 02, 1975",1.12,44%,1.96,43%,1.79,30%,25%,2.1
Piotr,Hallmann,http://ufcstats.com/fighter-details/a3be148af5c7b088,Pletwal,18,6,0,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1987",3.98,45%,3.17,58%,2.55,44%,70%,0.4
Tony,Halme,http://ufcstats.com/fighter-details/bad28b7b34f334de,,0,4,0,"6' 3""",300 lbs.,--,Orthodox,"Jan 06, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Brandon,Halsey,http://ufcstats.com/fighter-details/e763679f15326ae1,Bull,9,3,0,"6' 0""",185 lbs.,--,,"Sep 16, 1986",1.74,47%,0.87,65%,4.98,53%,100%,1.2
John,Halverson,http://ufcstats.com/fighter-details/88c8f47241d90040,The Hurricane,16,8,0 (1 NC),"5' 9""",155 lbs.,--,Southpaw,"Sep 08, 1972",2.94,43%,5.29,47%,0.00,0%,66%,2.0
Seo Hee,Ham,http://ufcstats.com/fighter-details/165c244bcca3ed26,,17,8,0,"5' 2""",115 lbs.,"62""",Southpaw,"Mar 08, 1987",4.20,39%,5.15,61%,0.00,0%,66%,0.2
Frank,Hamaker,http://ufcstats.com/fighter-details/c3c23c99477c041b,,1,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kazuhiro,Hamanaka,http://ufcstats.com/fighter-details/1b4d6971bb18b82c,,5,7,1,"6' 0""",185 lbs.,--,Southpaw,"Oct 24, 1978",1.70,37%,0.91,60%,0.00,0%,50%,0.0
Rami,Hamed,http://ufcstats.com/fighter-details/a59017211b775b5d,,13,3,0,"6' 1""",170 lbs.,"71""",Orthodox,"Apr 25, 1991",3.87,51%,3.40,50%,0.00,0%,50%,0.0
Matt,Hamill,http://ufcstats.com/fighter-details/98b80a717b9bda17,The Hammer,12,8,0,"6' 1""",205 lbs.,"76""",Orthodox,"Oct 05, 1976",3.69,42%,3.80,61%,3.00,34%,91%,0.0
Jeremy,Hamilton,http://ufcstats.com/fighter-details/7ada6ea792a34424,Hawk,9,2,0,--,185 lbs.,--,,"Nov 14, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Anthony,Hamilton,http://ufcstats.com/fighter-details/c727c7d31c50c4cf,Freight Train,15,9,0,"6' 5""",260 lbs.,"76""",Orthodox,"Apr 14, 1980",3.91,65%,3.02,45%,2.62,42%,78%,0.0
CJ,Hamilton,http://ufcstats.com/fighter-details/7da5839b223f3728,The Autobot,11,4,0,"5' 7""",125 lbs.,"68""",Switch,"Oct 07, 1986",2.47,31%,3.93,58%,0.00,0%,62%,0.0
Jared,Hamman,http://ufcstats.com/fighter-details/23459ee7e373b98f,The Messenger,14,6,0,"6' 3""",185 lbs.,"75""",Orthodox,"Mar 07, 1982",5.15,42%,3.93,55%,1.57,46%,30%,0.0
James,Hammortree,http://ufcstats.com/fighter-details/1f77fce698e80488,The Sledge,6,3,0,"6' 3""",185 lbs.,--,Orthodox,"Nov 29, 1983",1.93,30%,4.13,44%,2.00,50%,100%,1.0
Dean,Hancock,http://ufcstats.com/fighter-details/24e9d6b0a24cff9d,The Hammer,2,1,0,--,155 lbs.,--,,--,7.97,63%,1.94,67%,1.71,33%,75%,1.7
Chad,Hanekom,http://ufcstats.com/fighter-details/98533a2738124a0d,Superman,9,3,0,"6' 4""",185 lbs.,"74""",Orthodox,"Apr 20, 1990",0.73,47%,1.47,33%,0.00,0%,71%,1.0
Joachim,Hansen,http://ufcstats.com/fighter-details/86e388ed20761ad9,Hellboy,23,14,1,"5' 7""",150 lbs.,--,Southpaw,"May 26, 1979",2.01,43%,2.04,58%,2.21,58%,34%,1.9
Kay,Hansen,http://ufcstats.com/fighter-details/4100c7a09497ad41,,7,6,0,"5' 2""",115 lbs.,"63""",Orthodox,"Aug 14, 1999",3.01,50%,3.19,51%,1.83,22%,37%,0.8
Nasrat,Haqparast,http://ufcstats.com/fighter-details/b7b84ccd221be298,,18,5,0,"5' 10""",155 lbs.,"72""",Southpaw,"Aug 22, 1995",6.40,45%,6.01,63%,0.35,20%,84%,0.0
Shin,Haraguchi,http://ufcstats.com/fighter-details/05b17ae24e6bba81,,8,2,0 (1 NC),"5' 5""",145 lbs.,"68""",Switch,"Nov 27, 1998",2.02,63%,1.84,43%,12.32,51%,0%,0.0
Janay,Harding,http://ufcstats.com/fighter-details/b9c3ee342eb72100,Hollowpoint,2,3,0,--,135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Antoni,Hardonk,http://ufcstats.com/fighter-details/69b69c0178c4004d,,8,6,0,"6' 4""",245 lbs.,"78""",Orthodox,"Feb 05, 1976",3.40,61%,3.07,46%,0.00,0%,40%,0.9
George,Hardwick,http://ufcstats.com/fighter-details/f55a6807b6bb853d,King,12,2,0,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 06, 1996",3.60,38%,4.60,71%,0.00,0%,83%,0.0
Dan,Hardy,http://ufcstats.com/fighter-details/473ce3aa581251a2,The Outlaw,25,10,0 (1 NC),"6' 0""",170 lbs.,"74""",Orthodox,"May 17, 1982",2.46,35%,3.44,51%,0.73,35%,35%,0.4
Veronica,Hardy,http://ufcstats.com/fighter-details/4798e823ada58fe9,,9,5,1,"5' 4""",125 lbs.,"64""",Southpaw,"Oct 30, 1995",3.12,45%,3.48,49%,0.93,41%,55%,0.3
Greg,Hardy,http://ufcstats.com/fighter-details/85073dbd1be65ed9,Prince of War,7,5,0 (1 NC),"6' 5""",265 lbs.,"80""",Orthodox,"Jul 28, 1988",4.79,50%,3.31,55%,0.20,33%,64%,0.0
Tobias,Harila,http://ufcstats.com/fighter-details/4d1e92b61bcef308,Bad Intention,12,3,0,--,--,--,,"Jan 13, 1994",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Baru,Harn,http://ufcstats.com/fighter-details/848809f3986b4977,Seiryu,1,2,0,--,265 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Scott,Harper,http://ufcstats.com/fighter-details/14a433bccba87016,,12,7,0,"6' 0""",185 lbs.,--,Orthodox,"Apr 14, 1972",1.30,54%,4.98,47%,3.25,100%,0%,0.0
Josiah,Harrell,http://ufcstats.com/fighter-details/e5864a42c80294f6,Muscle Hamster,7,0,0,"5' 7""",170 lbs.,"68""",Southpaw,"Nov 13, 1998",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Gerry,Harris,http://ufcstats.com/fighter-details/30cd319d39ee689b,,1,4,0,"6' 8""",270 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Gerald,Harris,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe,,23,5,0,"5' 11""",185 lbs.,"77""",Southpaw,"Nov 19, 1979",1.41,29%,1.58,62%,2.96,54%,72%,0.0
Phil,Harris,http://ufcstats.com/fighter-details/ba043b03eb799063,Billy,22,12,0 (2 NC),"5' 4""",125 lbs.,"65""",Orthodox,"Sep 04, 1983",2.34,26%,3.16,68%,1.76,21%,60%,0.0
Walt,Harris,http://ufcstats.com/fighter-details/03f982ca3735070c,The Big Ticket,13,10,0 (1 NC),"6' 5""",250 lbs.,"77""",Southpaw,"Jun 10, 1983",3.05,39%,3.33,54%,0.29,28%,70%,0.1
Dhafir,Harris,http://ufcstats.com/fighter-details/0e96af5220d27ed4,Dada 5000,2,0,0 (1 NC),--,257 lbs.,--,,"Aug 04, 1977",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Trevor,Harris,http://ufcstats.com/fighter-details/0e98b05d3cf6d271,,2,2,0,"5' 6""",145 lbs.,--,,--,1.73,50%,0.43,75%,0.00,0%,50%,6.5
Carlston,Harris,http://ufcstats.com/fighter-details/a53d30163304aa6e,Mocambique,19,7,0,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 09, 1987",3.79,43%,3.46,54%,1.46,22%,55%,0.6
Kayla,Harrison,http://ufcstats.com/fighter-details/1af1170ed937cba7,,18,1,0,"5' 8""",135 lbs.,"66""",Southpaw,"Jul 02, 1990",4.87,64%,1.19,64%,2.75,30%,100%,0.7
Collin,Hart,http://ufcstats.com/fighter-details/16bf6a73bdd302cd,,6,3,1,"6' 1""",185 lbs.,--,Orthodox,"Oct 12, 1989",6.33,44%,7.53,51%,2.00,16%,50%,0.0
Joey,Hart,http://ufcstats.com/fighter-details/6412da484125716b,The Hitman,6,2,0,"6' 3""",170 lbs.,"79""",Orthodox,"Jun 24, 1997",4.53,34%,4.53,45%,0.00,0%,40%,0.0
Dale,Hartt,http://ufcstats.com/fighter-details/058e4e08a1ad8aba,,6,3,0,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 04, 1979",1.14,35%,1.55,66%,1.22,100%,25%,2.5
Luke,Hartwig,http://ufcstats.com/fighter-details/34f3869747bf8fa9,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Clay,Harvison,http://ufcstats.com/fighter-details/83a477a7dba1ca58,Bushwacker,13,6,0,"6' 1""",170 lbs.,"74""",Orthodox,"Sep 25, 1980",3.29,48%,3.91,58%,0.66,100%,68%,1.3
Hidehiko,Hasegawa,http://ufcstats.com/fighter-details/2a2eeee20ef049cf,,19,20,6,"5' 9""",170 lbs.,--,,"Jul 13, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Haseman,http://ufcstats.com/fighter-details/5bd533d50c8e7b8a,The Hammer,20,17,0,"5' 11""",205 lbs.,--,Orthodox,"Jun 02, 1969",0.93,70%,4.67,28%,0.00,0%,40%,2.0
Takayo,Hashi,http://ufcstats.com/fighter-details/ae4343d29c68e9d0,,15,6,1,"5' 4""",135 lbs.,--,Orthodox,"Oct 02, 1977",2.84,26%,6.56,61%,0.00,0%,0%,0.0
Tomohiko,Hashimoto,http://ufcstats.com/fighter-details/a890f9a791ed615d,,1,4,0,"6' 0""",250 lbs.,--,Orthodox,--,0.00,0%,11.67,30%,0.00,0%,0%,0.0
Justin,Haskins,http://ufcstats.com/fighter-details/77940e45bc86208e,,7,6,0,"5' 10""",170 lbs.,--,Orthodox,"Aug 30, 1979",1.51,33%,2.65,54%,1.62,40%,52%,0.8
Hayder,Hassan,http://ufcstats.com/fighter-details/cf615eb4b7862c76,Hulk,6,3,0,"5' 10""",170 lbs.,--,,"Oct 20, 1982",2.11,46%,3.16,48%,0.00,0%,25%,0.0
Ahmad,Hassanzada,http://ufcstats.com/fighter-details/bf7a64d9ae343e86,Lion of the Ring,11,3,0,"6' 1""",155 lbs.,"75""",Orthodox,"Nov 20, 1996",3.16,39%,4.42,38%,2.43,19%,0%,1.2
Daiki,Hata,http://ufcstats.com/fighter-details/c76ceda100ac0fad,DJ Taiki,17,11,7,"5' 6""",139 lbs.,--,Orthodox,"Aug 24, 1982",1.44,39%,1.42,55%,0.67,100%,35%,0.7
John,Hathaway,http://ufcstats.com/fighter-details/28f3c2258a1d8874,The Hitman,17,2,0,"6' 1""",170 lbs.,"75""",Orthodox,"Jul 23, 1987",3.40,40%,1.80,62%,2.61,43%,60%,0.9
Phil,Hawes,http://ufcstats.com/fighter-details/547afe1017e72dbe,No Hype,12,6,0,"6' 0""",185 lbs.,"77""",Orthodox,"Jan 08, 1989",5.33,59%,3.72,55%,2.11,34%,90%,0.2
Justin,Hawes,http://ufcstats.com/fighter-details/5c7fc58e782b6842,The Hawk,6,9,0,"5' 11""",205 lbs.,--,,"Jan 13, 1979",0.00,0%,3.41,37%,0.00,0%,0%,0.0
Chris,Hawk,http://ufcstats.com/fighter-details/9460c867aae1987e,,5,10,0,"6' 1""",205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Del,Hawkins,http://ufcstats.com/fighter-details/885e7f70dcac0007,The Filipino Delight,22,17,0,"5' 5""",135 lbs.,--,Orthodox,--,1.15,27%,2.01,46%,0.00,0%,0%,0.0
Tommy,Hayden,http://ufcstats.com/fighter-details/0871254cd790c250,Wild Card,11,3,0,"5' 9""",145 lbs.,--,Southpaw,"Mar 11, 1986",1.48,27%,2.05,55%,3.42,33%,66%,0.0
Mike,Hayes,http://ufcstats.com/fighter-details/0cfbbfa0ba6d9855,,20,12,2,"6' 4""",230 lbs.,--,Orthodox,--,4.87,55%,1.47,77%,0.00,0%,75%,4.0
Ryan,Hayes,http://ufcstats.com/fighter-details/a620638435de0628,,7,6,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Gerric,Hayes,http://ufcstats.com/fighter-details/7d6a3546c988cdc0,,8,11,0,"5' 10""",--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Josh,Haynes,http://ufcstats.com/fighter-details/6ef58dabef8beb15,Bring the Pain,14,11,0,"5' 9""",170 lbs.,--,Orthodox,"Jul 30, 1977",1.25,22%,4.03,52%,0.94,18%,42%,0.0
Dustin,Hazelett,http://ufcstats.com/fighter-details/a149d6bc670cdb60,McLovin,12,7,0,"6' 1""",170 lbs.,"76""",Orthodox,"Apr 29, 1986",2.24,40%,3.51,46%,0.55,50%,25%,4.1
James,Head,http://ufcstats.com/fighter-details/19a8cce18a1cef9e,,9,4,0,"6' 1""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",2.75,48%,3.11,49%,0.41,100%,66%,0.8
Pat,Healy,http://ufcstats.com/fighter-details/50d2f0018bcf9eef,Bam Bam,34,23,0 (1 NC),"6' 0""",155 lbs.,"72""",Orthodox,"Jul 20, 1983",2.57,36%,2.57,50%,3.08,37%,55%,1.1
Ryan,Healy,http://ufcstats.com/fighter-details/f3eb664db7fb1df3,The Irish Assassin,25,14,1,"6' 1""",155 lbs.,--,Orthodox,"Jul 20, 1983",1.67,35%,3.00,38%,3.00,50%,40%,1.0
Spencer,Hearns,http://ufcstats.com/fighter-details/d85cf12439945941,,1,0,0,"5' 11""",185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
David,Heath,http://ufcstats.com/fighter-details/4f95f74620a6b7a4,,18,7,0,"5' 11""",205 lbs.,"72""",Orthodox,"Feb 10, 1976",1.48,30%,5.16,49%,0.33,50%,57%,1.0
Chris,Heatherly,http://ufcstats.com/fighter-details/bad8be5827ea1bf1,Stump,9,4,0 (1 NC),"5' 9""",155 lbs.,--,Orthodox,"Nov 24, 1987",1.08,45%,2.67,52%,3.39,50%,100%,0.7
Jake,Hecht,http://ufcstats.com/fighter-details/e57fdbea1b828202,Hitman,11,4,0,"6' 0""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",3.26,47%,2.76,56%,2.04,37%,40%,0.0
Nick,Hein,http://ufcstats.com/fighter-details/2816ced060a21be3,Sergeant,14,5,0 (1 NC),"5' 6""",155 lbs.,"66""",Southpaw,"Apr 24, 1984",2.65,35%,3.61,59%,0.86,33%,83%,0.0
Ian,Heinisch,http://ufcstats.com/fighter-details/2e585c701f72fe55,The Hurricane,14,5,0,"5' 11""",185 lbs.,"72""",Orthodox,"Aug 05, 1988",3.25,50%,2.98,59%,1.02,17%,59%,0.7
