First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Quinn,Mulhern,http://ufcstats.com/fighter-details/16af2d5a6f28bee2,,18,4,0,"6' 3""",155 lbs.,--,Orthodox,"Sep 20, 1984",1.48,28%,2.09,51%,1.36,20%,33%,0.0
James,Mulheron,http://ufcstats.com/fighter-details/8d5350fa18b79e9a,,11,2,0,"5' 10""",243 lbs.,"73""",Orthodox,"Feb 20, 1988",2.40,31%,3.47,42%,0.00,0%,25%,0.0
Jamie,Mullarkey,http://ufcstats.com/fighter-details/af9f42e6894047fc,,17,8,0,"6' 0""",155 lbs.,"74""",Orthodox,"Aug 17, 1994",4.39,46%,4.53,53%,2.31,34%,78%,0.1
Jim,Mullen,http://ufcstats.com/fighter-details/1a49e0670dfaca31,,0,2,0,"6' 1""",215 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Melissa,Mullins,http://ufcstats.com/fighter-details/bd532e9a2b93870c,No Mess,7,1,0,"5' 7""",135 lbs.,"68""",Orthodox,"Jul 23, 1991",3.43,56%,3.26,49%,1.53,37%,85%,0.0
Pedro,Munhoz,http://ufcstats.com/fighter-details/6bd02119599741a4,The Young Punisher,20,10,0 (2 NC),"5' 6""",135 lbs.,"65""",Orthodox,"Sep 07, 1986",5.38,41%,6.29,55%,0.48,16%,82%,0.5
Andre,Muniz,http://ufcstats.com/fighter-details/886264a0c9f4ea5e,Sergipano,24,7,0,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 17, 1990",2.04,49%,2.33,51%,4.02,49%,35%,1.2
Mark,Munoz,http://ufcstats.com/fighter-details/179f1948dc234f1f,The Filipino Wrecking Machine,14,6,0,"6' 0""",185 lbs.,"71""",Orthodox,"Feb 09, 1978",3.12,51%,2.26,57%,3.17,29%,57%,0.6
Alexander,Munoz,http://ufcstats.com/fighter-details/f8f1ec513bcfef43,,7,2,0,"5' 9""",155 lbs.,"72""",Switch,"Feb 27, 1990",3.70,42%,4.73,55%,3.00,40%,100%,0.0
Johnny,Munoz,http://ufcstats.com/fighter-details/f6bcbd91b114ff58,Kid Kvenbo,12,4,0,"5' 9""",135 lbs.,"71""",Orthodox,"Feb 16, 1993",2.44,36%,2.66,55%,2.40,25%,45%,1.8
Andy,Murad,http://ufcstats.com/fighter-details/fd0b4e3eb18eafb7,The Tooth Fairy,15,2,0,"5' 9""",185 lbs.,--,,--,2.60,76%,2.87,32%,1.00,20%,42%,0.0
Olivier,Murad,http://ufcstats.com/fighter-details/c3dd69333eb8085a,Warrior of God,6,0,0,"5' 10""",145 lbs.,"72""",Southpaw,"Dec 21, 1993",2.60,36%,2.20,61%,1.00,100%,55%,0.0
Makhmud,Muradov,http://ufcstats.com/fighter-details/ea7e5bc78d9de658,,26,8,0 (1 NC),"6' 2""",185 lbs.,"75""",Orthodox,"Feb 08, 1990",4.21,43%,2.57,61%,3.03,66%,77%,0.2
Kazunari,Murakami,http://ufcstats.com/fighter-details/cfbccfed4e4796fe,,5,5,0,"6' 1""",220 lbs.,--,Orthodox,"Nov 29, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ryuichi,Murata,http://ufcstats.com/fighter-details/e3a6c6d6d0ac0815,,8,3,1,"5' 8""",183 lbs.,--,Orthodox,--,0.84,36%,1.89,50%,4.74,50%,100%,3.2
Kanako,Murata,http://ufcstats.com/fighter-details/e0b0cf71e0d69dd0,,12,3,0,"5' 1""",115 lbs.,"62""",Orthodox,"Aug 10, 1993",2.15,56%,2.40,53%,3.38,56%,100%,0.8
Ailiya,Muratbek,http://ufcstats.com/fighter-details/9b6dcc335ad03696,,9,2,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Vince,Murdock,http://ufcstats.com/fighter-details/4b90384d7c3519b8,,12,4,0 (1 NC),"5' 6""",145 lbs.,"64""",Orthodox,"Mar 21, 1991",1.21,21%,7.17,40%,0.00,0%,0%,0.0
Samandar,Murodov,http://ufcstats.com/fighter-details/6f4d199c0adc06f5,,11,0,0,"6' 1""",170 lbs.,"75""",Orthodox,"Aug 28, 1999",1.50,75%,0.50,44%,6.01,66%,0%,1.5
Tom,Murphy,http://ufcstats.com/fighter-details/62918a2118de08b2,,8,0,0,"6' 2""",227 lbs.,--,Southpaw,"Nov 19, 1974",2.50,71%,0.17,84%,7.51,85%,0%,2.5
Ian,Murphy,http://ufcstats.com/fighter-details/de25520d54eab12d,,1,1,0,"6' 1""",185 lbs.,--,Orthodox,"Jun 14, 1985",0.00,0%,1.93,30%,4.13,100%,0%,0.0
Jon,Murphy,http://ufcstats.com/fighter-details/1b5c146ee7b86e34,Man of Faith,6,4,0,"6' 3""",260 lbs.,--,Orthodox,"Aug 09, 1977",3.93,66%,8.85,43%,0.00,0%,0%,0.0
Lauren,Murphy,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,Lucky,16,6,0,"5' 5""",125 lbs.,"67""",Orthodox,"Jul 27, 1983",4.05,39%,5.25,55%,1.03,25%,69%,0.1
Patrick,Murphy,http://ufcstats.com/fighter-details/eca7e064746c161a,,5,3,0,"6' 0""",170 lbs.,--,,--,3.40,66%,0.80,42%,0.00,0%,50%,1.0
Lerone,Murphy,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,The Miracle,16,0,1,"5' 9""",145 lbs.,"73""",Orthodox,"Jul 22, 1991",4.53,54%,2.48,61%,1.45,54%,52%,0.5
Lee,Murray,http://ufcstats.com/fighter-details/32016899d0a222a3,Lightning,8,2,1 (1 NC),"6' 3""",185 lbs.,--,Orthodox,"Sep 12, 1977",0.36,15%,3.28,32%,0.90,100%,42%,1.8
Jesse,Murray,http://ufcstats.com/fighter-details/d0147e906106cd2e,Hollywood,8,4,0,"6' 3""",205 lbs.,"78""",Orthodox,"Jan 26, 1993",2.38,28%,7.72,43%,0.00,0%,0%,0.0
Khalid,Murtazaliev,http://ufcstats.com/fighter-details/231cae8b77fbbcc1,,14,2,0,"6' 0""",185 lbs.,"76""",Orthodox,"Jul 15, 1993",4.80,69%,0.40,78%,7.50,100%,33%,0.0
Azamat,Murzakanov,http://ufcstats.com/fighter-details/e90a2f22417af68e,The Professional,14,0,0,"5' 10""",205 lbs.,"71""",Southpaw,"Apr 12, 1989",4.72,56%,2.90,61%,0.62,15%,83%,0.0
Josias,Musasa,http://ufcstats.com/fighter-details/723b64c0e9a8f348,The KO Wizard,8,1,0,"5' 8""",135 lbs.,"74""",Southpaw,"Oct 10, 1998",3.45,43%,4.60,28%,0.82,50%,77%,0.8
Tofiq,Musayev,http://ufcstats.com/fighter-details/ae81a3ac7b260411,,22,5,0,--,155 lbs.,--,,"Dec 15, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nicholas,Musoke,http://ufcstats.com/fighter-details/8b5f9ea38184ded3,Nico,13,5,0 (1 NC),"6' 0""",170 lbs.,"75""",Orthodox,"Apr 05, 1986",3.56,35%,3.80,57%,1.16,19%,82%,0.2
Andre,Mussi,http://ufcstats.com/fighter-details/d0d43cb9b14f231c,,11,5,0,"6' 3""",242 lbs.,--,Orthodox,--,0.00,0%,10.59,35%,0.00,0%,0%,0.0
Magomed,Mustafaev,http://ufcstats.com/fighter-details/31d7446b184e3305,The Sniper,14,4,0,"5' 8""",155 lbs.,"71""",Orthodox,"Aug 02, 1988",2.59,58%,2.68,41%,3.31,50%,23%,0.4
Max,Mustaki,http://ufcstats.com/fighter-details/f4c40f8a64d3151d,,6,3,0,"6' 0""",155 lbs.,--,Orthodox,"Nov 07, 1987",8.20,50%,13.00,45%,0.00,0%,0%,0.0
Elvis,Mutapcic,http://ufcstats.com/fighter-details/28c55b4087a6f136,The King,15,6,1,"6' 0""",185 lbs.,"72""",Orthodox,"Jul 19, 1986",3.41,40%,4.27,38%,0.00,0%,81%,0.0
Fiona,Muxlow,http://ufcstats.com/fighter-details/062e57ca1a3c95a8,,6,3,0,"5' 4""",145 lbs.,--,,"May 13, 1977",1.44,27%,5.45,34%,0.00,0%,0%,0.0
Ho Bae,Myeon,http://ufcstats.com/fighter-details/2719f300b0439039,,13,5,1,"5' 11""",168 lbs.,--,Orthodox,--,3.16,16%,3.16,83%,0.00,0%,0%,0.0
Katsuhiko,Nagata,http://ufcstats.com/fighter-details/d5ae8074631762fc,,6,7,3,"5' 7""",154 lbs.,--,Southpaw,"Oct 31, 1973",1.05,19%,1.50,63%,0.98,28%,28%,0.0
Yuji,Nagata,http://ufcstats.com/fighter-details/e49c2db95e572dc8,,0,2,0,"6' 0""",225 lbs.,--,Orthodox,"Apr 24, 1968",1.45,40%,14.46,4%,0.00,0%,0%,0.0
Greg,Nagy,http://ufcstats.com/fighter-details/342422bb6ced1e8d,,1,3,0,"6' 1""",210 lbs.,--,Orthodox,"Oct 18, 1983",0.41,50%,2.69,37%,0.00,0%,0%,1.2
Logan,Nail,http://ufcstats.com/fighter-details/47e0b5833e6bc91a,,1,1,0,--,185 lbs.,--,,"Jun 20, 1989",1.93,51%,2.27,39%,0.00,0%,37%,0.0
Muhammad,Naimov,http://ufcstats.com/fighter-details/8d11d9c13e2ccdf7,Hillman,12,3,0,"5' 9""",145 lbs.,"70""",Orthodox,"Aug 07, 1994",2.94,41%,3.77,44%,1.85,36%,66%,0.0
Yukiya,Naito,http://ufcstats.com/fighter-details/7be328bb3c2ea22e,,15,6,2,"6' 1""",205 lbs.,--,Orthodox,--,1.54,33%,5.13,60%,0.00,0%,0%,0.0
Yura,Naito,http://ufcstats.com/fighter-details/50c469e0cb73be10,2 FACE,6,1,0,"6' 0""",185 lbs.,"74""",Orthodox,"Apr 26, 1996",1.22,44%,5.33,28%,1.67,9%,0%,0.0
Andrews,Nakahara,http://ufcstats.com/fighter-details/7a9ca95a92d7b64c,,5,4,2,"6' 1""",185 lbs.,--,Orthodox,"Mar 12, 1983",2.68,44%,1.90,57%,0.00,0%,72%,0.4
Rin,Nakai,http://ufcstats.com/fighter-details/f9ae6914f604aa9f,,19,2,1,"5' 1""",135 lbs.,--,Orthodox,"Oct 22, 1986",1.57,33%,3.90,60%,3.00,18%,75%,0.5
Kazuhiro,Nakamura,http://ufcstats.com/fighter-details/b034747dc1d15491,Kaz,21,13,0,"5' 11""",205 lbs.,"70""",Orthodox,"Jul 16, 1979",1.56,37%,1.83,59%,1.73,36%,42%,0.6
Keita,Nakamura,http://ufcstats.com/fighter-details/65ddc8a9ac4e8531,K-Taro,34,10,2 (1 NC),"5' 11""",170 lbs.,"73""",Southpaw,"May 22, 1984",2.23,36%,3.20,58%,1.65,48%,63%,0.3
Daisuke,Nakamura,http://ufcstats.com/fighter-details/a196332ee4aa8a82,,28,19,1,"5' 7""",154 lbs.,--,Orthodox,"Jun 10, 1980",0.94,30%,1.38,61%,0.46,40%,30%,3.6
Yusaku,Nakamura,http://ufcstats.com/fighter-details/03e8df49c4a059ba,,14,4,1,"5' 5""",145 lbs.,--,,"Jun 21, 1986",1.72,45%,3.67,55%,0.00,0%,83%,0.0
Rinya,Nakamura,http://ufcstats.com/fighter-details/d8c811df0386d5e8,Hybred,9,1,0,"5' 7""",135 lbs.,"68""",Southpaw,"Mar 23, 1995",3.10,51%,1.70,64%,2.63,81%,100%,1.5
Keiichiro,Nakamura,http://ufcstats.com/fighter-details/3618e0632ecdba9c,,6,1,0,"5' 8""",145 lbs.,"70""",Southpaw,"Dec 02, 1998",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tokitaka,Nakanishi,http://ufcstats.com/fighter-details/eb9446a4f44e19cf,Toky,12,4,0,"5' 6""",135 lbs.,"66""",Orthodox,"Jul 28, 1996",1.10,44%,1.57,45%,3.00,37%,0%,0.0
Jutaro,Nakao,http://ufcstats.com/fighter-details/95eb112a85601a0a,,25,19,4,"5' 9""",170 lbs.,--,Southpaw,"Nov 30, 1970",0.53,38%,1.06,44%,0.38,50%,56%,0.0
Yoshihiro,Nakao,http://ufcstats.com/fighter-details/e18012194473e8b0,Kiss,9,3,0 (2 NC),"6' 0""",220 lbs.,--,Southpaw,"Jun 25, 1972",1.73,35%,2.06,64%,2.69,46%,0%,0.5
Yui Chul,Nam,http://ufcstats.com/fighter-details/a00ec21cfbba17b6,The Korean Bulldozer,18,8,1,"5' 9""",145 lbs.,--,Orthodox,"Jul 16, 1981",3.53,51%,2.00,48%,1.33,16%,57%,0.3
Tyson,Nam,http://ufcstats.com/fighter-details/6e00cfffd54653c4,,21,14,1,"5' 7""",125 lbs.,"68""",Orthodox,"Oct 06, 1983",3.87,33%,4.97,65%,0.00,0%,87%,0.0
Rose,Namajunas,http://ufcstats.com/fighter-details/47b63240018d5d86,Thug,14,7,0,"5' 5""",125 lbs.,"65""",Orthodox,"Jun 29, 1992",3.71,42%,3.48,63%,1.46,50%,61%,0.4
Yasuhito,Namekawa,http://ufcstats.com/fighter-details/6083f497c22cc075,,25,16,4,"5' 9""",205 lbs.,--,Orthodox,"Oct 27, 1974",0.14,50%,3.65,38%,2.11,25%,0%,4.2
Nad,Narimani,http://ufcstats.com/fighter-details/776a58a67665a171,Smiler,12,4,0,"5' 8""",145 lbs.,"70""",Orthodox,"Apr 14, 1987",3.33,42%,3.00,58%,1.92,41%,70%,0.0
Roger,Narvaez,http://ufcstats.com/fighter-details/3a12a2f096a6d975,Silverback,8,3,0,"6' 3""",185 lbs.,--,Southpaw,"Sep 09, 1983",2.12,37%,3.32,64%,0.00,0%,50%,0.9
Fabio,Nascimento,http://ufcstats.com/fighter-details/307064d3e0f036c2,Negao,11,6,0,"5' 10""",185 lbs.,--,Orthodox,--,2.94,38%,4.63,55%,0.00,0%,55%,0.8
Allan,Nascimento,http://ufcstats.com/fighter-details/253076a23d03dcd0,Puro Osso,21,6,0,"5' 8""",125 lbs.,"69""",Orthodox,"Sep 11, 1991",3.21,61%,2.28,50%,1.55,26%,16%,0.9
Rodrigo,Nascimento,http://ufcstats.com/fighter-details/d31a5546c0e9b213,Ze Colmeia,11,3,0 (1 NC),"6' 2""",246 lbs.,"80""",Orthodox,"Nov 26, 1992",3.71,47%,4.34,44%,1.02,37%,60%,0.5
Bobby,Nash,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea,,8,4,0,"6' 0""",170 lbs.,"74""",Orthodox,"Mar 26, 1990",3.42,37%,3.95,51%,2.37,33%,100%,1.6
Reza,Nasri,http://ufcstats.com/fighter-details/d41937647eae9a34,,0,1,0,"5' 11""",205 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nasrudin,Nasrudinov,http://ufcstats.com/fighter-details/769fa803bf9d2e3b,,9,1,0,"6' 0""",205 lbs.,"71""",Orthodox,"Oct 06, 1991",1.03,87%,0.29,75%,2.20,50%,40%,0.0
Pawel,Nastula,http://ufcstats.com/fighter-details/154a6b3ffae264cd,,5,6,0,"6' 0""",230 lbs.,--,Southpaw,"Jun 26, 1970",1.30,43%,1.73,50%,3.00,60%,0%,1.5
Rafael,Natal,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,Sapo,21,9,1,"6' 0""",185 lbs.,"77""",Orthodox,"Dec 25, 1982",3.10,47%,2.48,57%,2.55,34%,77%,0.5
Kevin,Natividad,http://ufcstats.com/fighter-details/0c258d1d8e16e5f1,Quicksand,9,4,0,"5' 6""",135 lbs.,"70""",Orthodox,"Apr 02, 1993",2.68,34%,4.29,47%,3.66,50%,83%,0.0
Ismail,Naurdiev,http://ufcstats.com/fighter-details/6a96ad1bc34fb113,,24,7,0,"5' 10""",185 lbs.,"74""",Orthodox,"Aug 18, 1996",3.41,53%,1.52,66%,1.60,40%,72%,0.2
Danny,Navarro,http://ufcstats.com/fighter-details/618f72750ec50b05,,17,7,0,"5' 10""",155 lbs.,--,,"May 27, 1983",3.83,32%,4.62,57%,2.17,25%,100%,0.0
Marcio,Navarro,http://ufcstats.com/fighter-details/52f7d300738961ac,The Locomotive,14,14,0,"6' 0""",155 lbs.,--,,"Sep 17, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tafon,Nchukwi,http://ufcstats.com/fighter-details/6aae253467e8f9ce,Da Don,6,4,0,"6' 0""",185 lbs.,"77""",Orthodox,"Oct 14, 1994",5.57,52%,4.11,54%,0.76,57%,64%,0.0
Dustin,Neace,http://ufcstats.com/fighter-details/e503aa5c252a1b4d,The Beast,25,21,1 (1 NC),"5' 9""",145 lbs.,"69""",,"Sep 12, 1986",2.08,32%,2.66,56%,0.00,0%,0%,1.7
Josh,Neal,http://ufcstats.com/fighter-details/0b534765dca35e71,,5,11,0,"6' 0""",185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Joe,Neal,http://ufcstats.com/fighter-details/5751267660c734cb,Nine Lives,6,2,0,"5' 6""",135 lbs.,--,,"Jul 29, 1986",1.87,19%,3.80,66%,0.00,0%,0%,0.0
Geoff,Neal,http://ufcstats.com/fighter-details/b997be68943010fc,Handz of Steel,16,6,0,"5' 11""",170 lbs.,"75""",Southpaw,"Aug 28, 1990",5.05,51%,5.44,57%,0.56,50%,87%,0.1
Stanislav,Nedkov,http://ufcstats.com/fighter-details/1d4bbaabd8b60173,Stucky,12,2,0 (1 NC),"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981",3.33,43%,5.39,43%,2.77,41%,0%,0.0
Josh,Neer,http://ufcstats.com/fighter-details/d1a1314976c50bef,The Dentist,36,16,1,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 24, 1983",3.29,46%,3.63,58%,1.09,34%,46%,1.3
Nicolae,Negumereanu,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,,13,2,0,"6' 0""",205 lbs.,"78""",Orthodox,"Sep 04, 1994",3.58,41%,5.56,39%,1.02,28%,62%,0.0
Steve,Nelmark,http://ufcstats.com/fighter-details/13e62d766b709aa6,The Sandman,2,1,0,"6' 0""",240 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Shane,Nelson,http://ufcstats.com/fighter-details/2db7fa8db6bc9632,Sugar,16,7,0,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984",1.38,31%,2.84,61%,1.31,18%,54%,1.6
Roy,Nelson,http://ufcstats.com/fighter-details/3f7c14c7eca7195d,Big Country,22,14,0,"6' 0""",263 lbs.,"73""",Orthodox,"Jun 20, 1976",2.18,36%,4.79,46%,1.14,27%,65%,0.1
Gunnar,Nelson,http://ufcstats.com/fighter-details/fd55393021a8c255,Gunni,19,6,1,"5' 11""",170 lbs.,"72""",Switch,"Jul 28, 1988",1.77,61%,3.06,48%,2.00,52%,68%,1.0
Kyle,Nelson,http://ufcstats.com/fighter-details/31f8081c7600da93,The Monster,16,6,1,"5' 11""",145 lbs.,"71""",Switch,"Apr 20, 1991",3.51,45%,4.72,51%,1.06,20%,73%,0.6
Lissette,Neri,http://ufcstats.com/fighter-details/f4db63258ecf0613,,6,4,0,"5' 2""",145 lbs.,--,,"Aug 05, 1987",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mario,Neto,http://ufcstats.com/fighter-details/1209b5134401ca53,Sukata,13,5,0,"6' 0""",229 lbs.,--,Orthodox,--,1.89,50%,1.89,70%,2.84,100%,0%,0.0
Antonio Braga,Neto,http://ufcstats.com/fighter-details/fae67903c4fe636b,,9,3,0 (1 NC),"6' 3""",185 lbs.,"77""",Orthodox,"Oct 29, 1987",1.36,33%,3.92,45%,3.07,37%,0%,0.5
Eduardo,Neves,http://ufcstats.com/fighter-details/1d688fa375d9431c,Bebezao,7,2,0,"6' 2""",263 lbs.,"78""",Orthodox,"Mar 16, 2000",7.69,65%,6.15,55%,5.77,66%,0%,0.0
Julio Cesar,Neves Jr.,http://ufcstats.com/fighter-details/195d0d3e14a2e256,Morceguinho,33,1,0,"5' 8""",145 lbs.,--,,"Apr 25, 1994",1.98,35%,4.81,51%,1.06,25%,76%,0.0
Nick,Newell,http://ufcstats.com/fighter-details/f562238becb9ec50,Notorious,14,2,0,"5' 10""",155 lbs.,--,Southpaw,"Mar 17, 1986",3.53,46%,4.07,36%,0.00,0%,33%,0.0
Journey,Newson,http://ufcstats.com/fighter-details/78f485f851891d68,,10,5,0 (1 NC),"5' 5""",135 lbs.,"67""",Orthodox,"Mar 07, 1989",2.64,32%,2.57,64%,0.56,16%,43%,0.3
Jeff,Newton,http://ufcstats.com/fighter-details/94609dd91731d428,,4,2,0,"6' 2""",205 lbs.,--,Sideways,"Dec 11, 1966",0.28,20%,1.41,52%,0.00,0%,0%,8.5
Carlos,Newton,http://ufcstats.com/fighter-details/952f6fa06f25a0ec,The Ronin,16,14,0,"5' 9""",170 lbs.,--,Orthodox,"Aug 17, 1976",0.65,41%,1.55,44%,2.47,70%,43%,0.9
Emanuel,Newton,http://ufcstats.com/fighter-details/fbbbc68d368832fa,The Hardcore Kid,26,12,1,"6' 1""",205 lbs.,--,,"Jan 02, 1984",1.92,49%,1.35,51%,2.02,100%,0%,0.0
Francis,Ngannou,http://ufcstats.com/fighter-details/8d03ce87ca14e778,The Predator,17,3,0,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",2.33,41%,2.16,41%,0.76,62%,71%,0.3
Nghiem,Van Y,http://ufcstats.com/fighter-details/fd08d6536b7b91f0,,6,1,0,"5' 7""",135 lbs.,"68""",Orthodox,"May 15, 1999",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ben,Nguyen,http://ufcstats.com/fighter-details/840d2c82ea68b9aa,Ten,16,8,0,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988",3.51,40%,3.01,59%,0.25,33%,63%,1.0
Steven,Nguyen,http://ufcstats.com/fighter-details/69037fc7730e4225,The Ninja,9,2,0,"5' 11""",145 lbs.,"73""",Switch,"May 19, 1993",7.15,40%,7.36,60%,0.28,100%,84%,0.0
Alex,Nicholson,http://ufcstats.com/fighter-details/2b6d855c6e280fb1,The Spartan,7,4,0,"6' 4""",185 lbs.,"77""",Orthodox,"May 02, 1990",4.12,43%,4.65,47%,0.00,0%,50%,0.5
Bo,Nickal,http://ufcstats.com/fighter-details/35673bf5204524ee,,7,1,0,"6' 1""",185 lbs.,"76""",Southpaw,"Jan 14, 1996",2.36,59%,2.11,58%,3.34,53%,100%,2.9
Mike,Nickels,http://ufcstats.com/fighter-details/330ec26453c44a59,,9,5,0,"6' 4""",205 lbs.,--,Orthodox,"Dec 13, 1971",4.44,52%,1.11,64%,11.11,80%,0%,2.8
Matheus,Nicolau,http://ufcstats.com/fighter-details/1a31ef98efce7a79,,19,6,1,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 06, 1993",3.31,51%,2.98,65%,1.22,43%,90%,0.8
Stewart,Nicoll,http://ufcstats.com/fighter-details/2bd98ab77a8daa75,Kakamora,8,1,0,"5' 5""",125 lbs.,"65""",Orthodox,"Nov 04, 1994",3.02,47%,1.13,40%,5.66,100%,0%,0.0
Jaimelene,Nievera,http://ufcstats.com/fighter-details/3edf45e1717fa764,Queenie,7,4,0,"5' 5""",125 lbs.,--,Orthodox,"Oct 28, 1984",1.67,53%,8.73,33%,1.79,16%,0%,0.0
Khomkrit,Niimi,http://ufcstats.com/fighter-details/52a003d768f10d91,The Bumblebee,6,10,0,"5' 2""",125 lbs.,--,,--,0.00,0%,5.73,44%,0.00,0%,0%,0.0
Tom,Niinimaki,http://ufcstats.com/fighter-details/5fceb45939fc0c8a,Stoneface,22,8,1,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982",1.91,54%,2.31,58%,2.97,46%,33%,0.5
Ramsey,Nijem,http://ufcstats.com/fighter-details/22aa91e402d0fe1f,,9,6,0,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988",3.05,44%,1.62,62%,5.32,62%,55%,1.1
Hans,Nijman,http://ufcstats.com/fighter-details/4956f60b7fa57c1a,,9,7,0,"6' 0""",250 lbs.,--,Switch,"Oct 23, 1959",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Fedor,Nikolov,http://ufcstats.com/fighter-details/346f789951e85f3f,,0,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jack,Nilson,http://ufcstats.com/fighter-details/53e533db1b8e9712,,2,6,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mats,Nilsson,http://ufcstats.com/fighter-details/a9bcf8717dd12532,,11,4,1,"6' 1""",170 lbs.,--,Orthodox,"Dec 05, 1983",2.99,39%,5.62,63%,3.87,83%,44%,2.3
Guangyou,Ning,http://ufcstats.com/fighter-details/2c1170b825f58e57,Smasher,5,4,1,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981",2.66,41%,1.91,61%,1.09,50%,62%,0.3
Soichi,Nishida,http://ufcstats.com/fighter-details/6810d8d2dd557cf9,,5,10,1,"5' 11""",320 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Yosuke,Nishijima,http://ufcstats.com/fighter-details/5cde96e0a1a1fffe,,0,5,0,"5' 9""",205 lbs.,--,Orthodox,"May 15, 1973",1.72,37%,5.59,56%,0.00,0%,0%,0.0
Yamato,Nishikawa,http://ufcstats.com/fighter-details/7beecbe0a08cf002,,21,3,6,"5' 7""",155 lbs.,--,Orthodox,"Dec 06, 2002",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Akiyo,Nishiura,http://ufcstats.com/fighter-details/6c9383ffab2725a5,Wicky Akiyo,13,8,1,"5' 8""",139 lbs.,--,Southpaw,"Aug 08, 1983",1.59,57%,1.26,57%,0.00,0%,52%,0.3
Anthony,Njokuani,http://ufcstats.com/fighter-details/6bf5a7d3e081ade2,The Assassin,16,12,0 (1 NC),"6' 1""",155 lbs.,"75""",Orthodox,"Mar 01, 1980",3.94,46%,2.41,65%,0.50,45%,53%,0.2
Chidi,Njokuani,http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,Bang Bang,25,10,0 (1 NC),"6' 3""",170 lbs.,"80""",Orthodox,"Dec 31, 1988",4.72,62%,2.64,57%,0.00,0%,75%,0.2
Derrick,Noble,http://ufcstats.com/fighter-details/21321cdfba797c52,The Eraser,27,15,1,"5' 9""",170 lbs.,--,Southpaw,"Aug 14, 1978",6.21,40%,3.79,59%,0.00,0%,0%,0.0
Kyle,Noblitt,http://ufcstats.com/fighter-details/4acf03bdec2025d7,,11,2,0,"6' 2""",243 lbs.,--,,"Dec 26, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Pedro,Nobre,http://ufcstats.com/fighter-details/e983c62faf677ab2,The Rock,18,4,2 (1 NC),"5' 5""",135 lbs.,--,,"Feb 13, 1986",1.37,30%,9.16,35%,0.00,0%,0%,0.0
Jacob,Noe,http://ufcstats.com/fighter-details/9bff1b4c37ebbede,Psycho,3,11,0 (1 NC),--,205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Antonio Rodrigo,Nogueira,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd,Minotauro,34,10,1 (1 NC),"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976",1.95,42%,2.40,55%,1.30,29%,36%,2.4
Rogerio,Nogueira,http://ufcstats.com/fighter-details/73e09f837f3b5ecc,Minotouro,23,10,0,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976",2.43,35%,2.34,59%,0.64,44%,62%,0.8
Alexandre Franca,Nogueira,http://ufcstats.com/fighter-details/4c27ca8c8481f79a,Pequeno,18,6,3,"5' 7""",145 lbs.,--,Orthodox,"Jan 15, 1978",0.60,20%,4.18,57%,0.00,0%,0%,0.0
