Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Lerone Murphy,win,Josh Emmett,"0
","84
","0
","0
","UFC Fight Night: Emmett vs. Murphy
          


          
          Apr. 05, 2025",U-DEC,5,5:00
Lerone Murphy,win,Dan Ige,"0
","52
","3
","0
","UFC 308: Topuria vs. Holloway
          


          
          Oct. 26, 2024",U-DEC,3,5:00
Lerone Murphy,win,Edson Barboza,"0
","220
","4
","0
","UFC Fight Night: Barboza vs. Murphy
          


          
          May. 18, 2024",U-DEC,5,5:00
Lerone Murphy,win,Josh Culibao,"1
","59
","3
","2
","UFC Fight Night: Aspinall vs. Tybura
          


          
          Jul. 22, 2023",U-DEC,3,5:00
Lerone Murphy,win,Gabriel Santos,"0
","93
","1
","0
","UFC 286: Edwards vs. Usman 3
          


          
          Mar. 18, 2023",S-DEC,3,5:00
Lerone Murphy,win,Makwan Amirkhani,"1
","4
","0
","0
","UFC 267: Blachowicz vs. Teixeira
          


          
          Oct. 30, 2021","KO/TKO
",2,0:14
Lerone Murphy,win,Douglas Silva de Andrade,"0
","48
","1
","0
","UFC Fight Night: Chiesa vs. Magny
          


          
          Jan. 20, 2021",U-DEC,3,5:00
Lerone Murphy,win,Ricardo Ramos,"0
","22
","1
","0
","UFC Fight Night: Kattar vs. Ige
          


          
          Jul. 15, 2020","KO/TKO
",1,4:18
Lerone Murphy,draw,Zubaira Tukhugov,"0
","28
","0
","2
","UFC 242: Khabib vs. Poirier
          


          
          Sep. 07, 2019",S-DEC,3,5:00
Lee Murray,loss,Anderson Silva,"0
","6
","1
","0
","Cage Rage 8: Knights of the Octagon
          


          
          Sep. 11, 2004",U-DEC,3,5:00
Lee Murray,win,Jorge Rivera,"0
","0
","0
","2
","UFC 46: Supernatural
          


          
          Jan. 31, 2004","SUB
",1,1:45
Jesse Murray,loss,Caio Borralho,"0
","4
","0
","0
","DWCS 5.8
          


          
          Oct. 19, 2021","KO/TKO
",1,1:41
Khalid Murtazaliev,win,CB Dollaway,"0
","48
","5
","0
","UFC Fight Night: Hunt vs. Oleinik
          


          
          Sep. 15, 2018","KO/TKO
",2,5:00
Azamat Murzakanov,win,Alonzo Menifield,"1
","45
","0
","0
","UFC Fight Night: Sandhagen vs. Nurmagomedov
          


          
          Aug. 03, 2024","KO/TKO
",2,3:18
Azamat Murzakanov,win,Dustin Jacoby,"1
","67
","1
","0
","UFC Fight Night: Holloway vs. Allen
          


          
          Apr. 15, 2023",U-DEC,3,5:00
Azamat Murzakanov,win,Devin Clark,"1
","79
","0
","0
","UFC Fight Night: Vera vs. Cruz
          


          
          Aug. 13, 2022","KO/TKO
",3,1:18
Azamat Murzakanov,win,Tafon Nchukwi,"1
","28
","1
","0
","UFC Fight Night: Santos vs. Ankalaev
          


          
          Mar. 12, 2022","KO/TKO
",3,0:44
Azamat Murzakanov,win,Matheus Scheffel,"1
","9
","0
","0
","DWCS 5.1
          


          
          Aug. 31, 2021","KO/TKO
",1,3:00
Josias Musasa,loss,Carlos Vera,"0
","13
","0
","0
","UFC Fight Night: Vettori vs. Dolidze 2
          


          
          Mar. 15, 2025","SUB
",1,3:16
Josias Musasa,win,Otari Tanzilovi,"0
","50
","1
","1
","DWCS 8.5
          


          
          Sep. 10, 2024",S-DEC,3,5:00
Nicholas Musoke,loss,Bojan Velickovic,"0
","49
","1
","0
","UFC Fight Night: Gustafsson vs. Teixeira
          


          
          May. 28, 2017","KO/TKO
",3,4:37
Nicholas Musoke,loss,Albert Tumenov,"0
","65
","0
","0
","UFC on FOX: Gustafsson vs Johnson
          


          
          Jan. 24, 2015",U-DEC,3,5:00
Nicholas Musoke,win,Alexander Yakovlev,"0
","70
","0
","0
","UFC Fight Night: Nelson vs Story
          


          
          Oct. 04, 2014",U-DEC,3,5:00
Nicholas Musoke,loss,Kelvin Gastelum,"0
","36
","2
","0
","UFC Fight Night: Swanson vs Stephens
          


          
          Jun. 28, 2014",U-DEC,3,5:00
Nicholas Musoke,win,Viscardi Andrade,"0
","45
","2
","0
","UFC Fight Night: Machida vs Mousasi
          


          
          Feb. 15, 2014",U-DEC,3,5:00
Nicholas Musoke,win,Alessio Sakara,"0
","12
","1
","1
","UFC Fight Night: Machida vs Munoz
          


          
          Oct. 26, 2013","SUB
",1,3:07
Andre Mussi,loss,Brandon Vera,"0
","0
","0
","0
","WEC 13: Heavyweight Explosion
          


          
          Jan. 22, 2005","KO/TKO
",1,0:51
Magomed Mustafaev,loss,Brad Riddell,"0
","28
","8
","0
","UFC Fight Night: Felder vs. Hooker
          


          
          Feb. 22, 2020",S-DEC,3,5:00
Magomed Mustafaev,win,Rafael Fiziev,"1
","10
","0
","0
","UFC Fight Night: Overeem vs. Oleinik
          


          
          Apr. 20, 2019","KO/TKO
",1,1:26
Magomed Mustafaev,loss,Kevin Lee,"0
","20
","0
","1
","UFC Fight Night: Mousasi vs. Hall 2
          


          
          Nov. 19, 2016","SUB
",2,4:31
Magomed Mustafaev,win,Joe Proctor,"1
","18
","0
","0
","UFC 194: Aldo vs McGregor
          


          
          Dec. 12, 2015","KO/TKO
",1,1:54
Magomed Mustafaev,win,Piotr Hallmann,"0
","18
","0
","0
","UFC Fight Night: Jedrzejczyk vs Penne
          


          
          Jun. 20, 2015",KO/TKO,2,3:24
Max Mustaki,loss,Jalin Turner,"0
","41
","0
","0
","DWCS 2.4
          


          
          Jul. 10, 2018",KO/TKO,1,5:00
Elvis Mutapcic,loss,Anthony Smith,"0
","29
","0
","0
","The Ultimate Fighter: Tournament of Champions Finale
          


          
          Dec. 03, 2016","KO/TKO
",2,3:27
Elvis Mutapcic,draw,Kevin Casey,"0
","64
","0
","0
","UFC 199: Rockhold vs. Bisping 2
          


          
          Jun. 04, 2016",S-DEC,3,5:00
Elvis Mutapcic,loss,Francimar Barroso,"0
","38
","0
","0
","UFC Fight Night: Dillashaw vs Cruz
          


          
          Jan. 17, 2016",U-DEC,3,5:00
Fiona Muxlow,loss,Marloes Coenen,"0
","5
","0
","0
","DREAM 18
          


          
          Dec. 31, 2012","SUB
",1,3:29
Ho Bae Myeon,loss,Marius Zaromskis,"0
","1
","0
","0
","DREAM 12
          


          
          Oct. 25, 2009","KO/TKO
",1,0:19
Katsuhiko Nagata,loss,Vitor Ribeiro,"0
","6
","0
","0
","DREAM 8: Welterweight Grand Prix 2009 1st Round
          


          
          Apr. 05, 2009",KO/TKO,1,7:58
Katsuhiko Nagata,loss,Shinya Aoki,"0
","0
","0
","0
","DREAM 4: Middleweight Grand Prix 2008 2nd Round
          


          
          Jun. 15, 2008","SUB
",1,5:12
Katsuhiko Nagata,win,Artur Oumakhanov,"0
","25
","2
","0
","DREAM 1: Lightweight Grand Prix 2008 1st Round
          


          
          Mar. 15, 2008",U-DEC,2,5:00
Katsuhiko Nagata,loss,Yoshihiro Akiyama,"0
","1
","0
","0
","K-1 Hero's 5
          


          
          May. 03, 2006","KO/TKO
",1,2:25
Yuji Nagata,loss,Fedor Emelianenko,"0
","2
","0
","0
","Inoki Bom-Ba-Ye 2003
          


          
          Dec. 31, 2003","KO/TKO
",1,1:02
Yuji Nagata,loss,Mirko Filipovic,"0
","0
","0
","0
","Inoki Bom-Ba-Ye 2001
          


          
          Dec. 31, 2001","KO/TKO
",1,0:21
Greg Nagy,loss,Herschel Walker,"0
","5
","0
","1
","Strikeforce - Miami
          


          
          Jan. 30, 2010","KO/TKO
",3,2:17
Muhammad Naimov,win,Kaan Ofli,"0
","32
","2
","0
","UFC Fight Night: Adesanya vs. Imavov
          


          
          Feb. 01, 2025",U-DEC,3,5:00
Muhammad Naimov,loss,Felipe Lima,"0
","30
","1
","0
","UFC Fight Night: Whittaker vs. Aliskerov
          


          
          Jun. 22, 2024","SUB
",3,1:15
Muhammad Naimov,win,Erik Silva,"0
","1
","1
","0
","UFC Fight Night: Moreno vs. Royval 2
          


          
          Feb. 24, 2024",KO/TKO,1,0:44
Muhammad Naimov,win,Nathaniel Wood,"0
","48
","4
","0
","UFC 294: Makhachev vs. Volkanovski 2
          


          
          Oct. 21, 2023",U-DEC,3,5:00
Muhammad Naimov,win,Jamie Mullarkey,"1
","28
","0
","0
","UFC Fight Night: Kara-France vs. Albazi
          


          
          Jun. 03, 2023","KO/TKO
",2,2:59
Muhammad Naimov,loss,Collin Anglin,"0
","52
","0
","0
","DWCS 4.7
          


          
          Sep. 15, 2020",U-DEC,3,5:00
Yukiya Naito,loss,Muhammed Lawal,"0
","6
","0
","0
","Sengoku - no Ran 2009
          


          
          Jan. 04, 2009","KO/TKO
",1,3:54
Yura Naito,loss,Ateba Gautier,"0
","11
","1
","0
","DWCS 8.6
          


          
          Sep. 17, 2024","KO/TKO
",2,4:00
Andrews Nakahara,loss,Ryo Chonan,"0
","33
","0
","1
","DREAM 13
          


          
          Mar. 22, 2010",U-DEC,2,5:00
Andrews Nakahara,win,Shungo Oyama,"1
","13
","0
","0
","DREAM 8: Welterweight Grand Prix 2009 1st Round
          


          
          Apr. 05, 2009","KO/TKO
",1,2:00
Andrews Nakahara,win,Dong Sik Yoon,"1
","36
","0
","0
","DREAM 6: Middleweight Grand Prix 2008 Final Round
          


          
          Sep. 23, 2008","KO/TKO
",2,0:30
Andrews Nakahara,loss,Kazushi Sakuraba,"0
","14
","0
","0
","DREAM 2: Middleweight Grand Prix 2008 1st Round
          


          
          Apr. 29, 2008","SUB
",1,8:20
Rin Nakai,loss,Leslie Smith,"0
","31
","3
","1
","UFC Fight Night: Hunt vs Mir
          


          
          Mar. 19, 2016",U-DEC,3,5:00
Rin Nakai,loss,Miesha Tate,"0
","16
","3
","0
","UFC Fight Night: Hunt vs Nelson
          


          
          Sep. 20, 2014",U-DEC,3,5:00
Kazuhiro Nakamura,loss,Gerald Harris,"0
","28
","1
","0
","DREAM 17
          


          
          Sep. 24, 2011",S-DEC,3,5:00
Kazuhiro Nakamura,win,Karl Amoussou,"0
","40
","3
","0
","DREAM 15
          


          
          Jul. 10, 2010",U-DEC,2,5:00
Kazuhiro Nakamura,loss,Rameau Thierry Sokoudjou,"0
","6
","0
","0
","UFC 84: Ill Will
          


          
          May. 24, 2008",KO/TKO,1,5:00
Kazuhiro Nakamura,loss,Lyoto Machida,"0
","15
","2
","0
","UFC 76: Knockout
          


          
          Sep. 22, 2007",U-DEC,3,5:00
Kazuhiro Nakamura,loss,Mauricio Rua,"0
","25
","2
","0
","PRIDE Shockwave 2006
          


          
          Dec. 31, 2006",U-DEC,3,5:00
Kazuhiro Nakamura,win,Travis Galbraith,"2
","11
","2
","1
","PRIDE 32: The Real Deal
          


          
          Oct. 21, 2006","KO/TKO
",2,1:16
Kazuhiro Nakamura,win,Yoshihiro Nakao,"0
","61
","0
","0
","PRIDE Final Conflict Absolute
          


          
          Sep. 10, 2006",U-DEC,3,5:00
Kazuhiro Nakamura,win,Evangelista Santos,"0
","12
","1
","2
","PRIDE Critical Countdown Absolute
          


          
          Jul. 01, 2006","SUB
",1,4:49
Kazuhiro Nakamura,loss,Josh Barnett,"0
","1
","1
","0
","PRIDE 31: Unbreakable
          


          
          Feb. 26, 2006","SUB
",1,8:10
Kazuhiro Nakamura,win,Yuki Kondo,"0
","43
","2
","0
","PRIDE Shockwave 2005
          


          
          Dec. 31, 2005",U-DEC,3,5:00
Kazuhiro Nakamura,win,Igor Vovchanchyn,"0
","4
","0
","1
","PRIDE Final Conflict 2005
          


          
          Aug. 28, 2005",U-DEC,2,5:00
Kazuhiro Nakamura,loss,Wanderlei Silva,"0
","8
","0
","0
","PRIDE Critical Countdown 2005
          


          
          Jun. 26, 2005","KO/TKO
",1,5:24
Kazuhiro Nakamura,win,Kevin Randleman,"0
","30
","2
","2
","PRIDE Total Elimination 2005
          


          
          Apr. 23, 2005",U-DEC,3,5:00
Kazuhiro Nakamura,win,Stefan Leko,"0
","9
","1
","0
","PRIDE 29: Fists Of Fire
          


          
          Feb. 20, 2005","KO/TKO
",1,0:54
Kazuhiro Nakamura,loss,Dan Henderson,"0
","4
","0
","0
","PRIDE 28: High Octane
          


          
          Oct. 31, 2004",KO/TKO,1,1:15
Kazuhiro Nakamura,win,Murilo Bustamante,"0
","28
","4
","0
","PRIDE Final Conflict 2004
          


          
          Aug. 15, 2004",U-DEC,3,5:00
Kazuhiro Nakamura,loss,Rogerio Nogueira,"0
","23
","3
","0
","PRIDE Bushido 4
          


          
          Jul. 19, 2004",S-DEC,2,5:00
Kazuhiro Nakamura,win,Chalid Arrab,"0
","1
","2
","2
","PRIDE Bushido 3
          


          
          May. 23, 2004","SUB
",1,4:45
Kazuhiro Nakamura,win,Dos Caras Jr.,"0
","22
","3
","2
","PRIDE 27: Inferno
          


          
          Feb. 01, 2004",U-DEC,3,5:00
Kazuhiro Nakamura,win,Daniel Gracie,"0
","29
","0
","0
","PRIDE Bushido 1
          


          
          Oct. 05, 2003",U-DEC,2,5:00
Kazuhiro Nakamura,loss,Rogerio Nogueira,"0
","6
","1
","0
","PRIDE 25: Body Blow
          


          
          Mar. 16, 2003","SUB
",2,3:49
Keita Nakamura,loss,Sultan Aliev,"0
","29
","0
","0
","UFC Fight Night: Overeem vs. Oleinik
          


          
          Apr. 20, 2019",U-DEC,3,5:00
Keita Nakamura,win,Salim Touahri,"1
","41
","0
","0
","UFC Fight Night: Dos Santos vs. Tuivasa
          


          
          Dec. 01, 2018",S-DEC,3,5:00
Keita Nakamura,loss,Anthony Rocco Martin,"0
","24
","2
","0
","UFC Fight Night: Barboza vs. Lee
          


          
          Apr. 21, 2018",U-DEC,3,5:00
Keita Nakamura,win,Alex Morono,"0
","27
","2
","0
","UFC Fight Night: Saint Preux vs. Okami
          


          
          Sep. 22, 2017",S-DEC,3,5:00
Keita Nakamura,loss,Elizeu Zaleski dos Santos,"0
","24
","5
","0
","UFC Fight Night: Lineker vs. Dodson
          


          
          Oct. 01, 2016",U-DEC,3,5:00
Keita Nakamura,win,Kyle Noke,"1
","41
","0
","1
","UFC Fight Night: McDonald vs. Lineker
          


          
          Jul. 13, 2016","SUB
",2,4:59
Keita Nakamura,loss,Tom Breese,"0
","6
","3
","1
","UFC Fight Night: Silva vs Bisping
          


          
          Feb. 27, 2016",U-DEC,3,5:00
Keita Nakamura,win,Li Jingliang,"1
","40
","0
","1
","UFC Fight Night: Barnett vs Nelson
          


          
          Sep. 26, 2015","SUB
",3,2:17
Keita Nakamura,win,Adriano Martins,"0
","47
","1
","0
","DREAM 6: Middleweight Grand Prix 2008 Final Round
          


          
          Sep. 23, 2008",S-DEC,2,5:00
Keita Nakamura,loss,Rob Emerson,"1
","57
","4
","0
","UFC 81: Breaking Point
          


          
          Feb. 02, 2008",S-DEC,3,5:00
Keita Nakamura,loss,Drew Fickett,"0
","32
","2
","0
","UFC Fight Night: Stevenson vs Guillard
          


          
          Apr. 05, 2007",U-DEC,3,5:00
Keita Nakamura,loss,Brock Larson,"0
","16
","0
","1
","UFC Fight Night: Sanchez vs Riggs
          


          
          Dec. 13, 2006",U-DEC,3,5:00
Daisuke Nakamura,loss,Katsunori Kikuno,"0
","28
","0
","1
","DREAM - Fight for Japan
          


          
          May. 29, 2011",U-DEC,2,5:00
Daisuke Nakamura,loss,Justin Wilcox,"--
","--
","--
","--
","Strikeforce - Evolution
          


          
          Dec. 19, 2009",U-DEC,3,5:00
Daisuke Nakamura,loss,Mitsuhiro Ishida,"0
","4
","0
","2
","DREAM 7: Featherweight Grand Prix 2009 1st Round
          


          
          Mar. 08, 2009",U-DEC,2,5:00
Daisuke Nakamura,win,Hideo Tokoro,"0
","0
","1
","2
","Dynamite!! 2008
          


          
          Dec. 31, 2008","SUB
",1,2:23
Daisuke Nakamura,win,Andy Ologun,"0
","2
","0
","3
","DREAM 5: Lightweight Grand Prix 2008 Final Round
          


          
          Jul. 21, 2008","SUB
",1,3:41
Daisuke Nakamura,win,Bu-Kyung Jung,"2
","23
","0
","5
","DREAM 3: Lightweight Grand Prix 2008 2nd Round
          


          
          May. 11, 2008","KO/TKO
",2,1:05
Daisuke Nakamura,win,Seichi Ikemoto,"0
","1
","1
","3
","PRIDE Bushido 12
          


          
          Aug. 27, 2006","SUB
",1,3:36
Daisuke Nakamura,loss,Marcus Aurelio,"0
","4
","0
","0
","PRIDE Bushido 6
          


          
          Apr. 03, 2005",U-DEC,2,5:00
Yusaku Nakamura,loss,Atsushi Yamamoto,"1
","15
","0
","0
","DREAM - Fight for Japan
          


          
          May. 29, 2011","KO/TKO
",1,8:43
Rinya Nakamura,loss,Muin Gafurov,"0
","31
","0
","1
","UFC 311: Makhachev vs. Moicano
          


          
          Jan. 18, 2025",U-DEC,3,5:00
Rinya Nakamura,win,Carlos Vera,"0
","38
","3
","0
","UFC 298: Volkanovski vs. Topuria
          


          
          Feb. 17, 2024",U-DEC,3,5:00
Rinya Nakamura,win,Fernie Garcia,"0
","36
","4
","3
","UFC Fight Night: Holloway vs. The Korean Zombie
          


          
          Aug. 26, 2023",U-DEC,3,5:00
Rinya Nakamura,win,Toshiomi Kazama,"2
","11
","0
","0
","UFC Fight Night: Lewis vs. Spivac
          



          
          Feb. 04, 2023","KO/TKO
",1,0:33
Rinya Nakamura,win,Shohei Nose,"2
","22
","0
","0
","Road to UFC 1.6
          


          
          Oct. 23, 2022","KO/TKO
",1,2:21
Rinya Nakamura,win,Gugun Gusman,"0
","21
","2
","1
","Road to UFC 1.3
          


          
          Jun. 10, 2022","SUB
",1,3:24
Keiichiro Nakamura,win,EoJin Park,"1
","29
","0
","0
","Road to UFC 4.1 + 4.2
          


          
          May. 22, 2025","KO/TKO
",2,2:24
Tokitaka Nakanishi,loss,Baergeng Jieleyisi,"0
","20
","2
","0
","Road to UFC 3.5 + 3.6
          


          
          Aug. 23, 2024",U-DEC,3,5:00
Tokitaka Nakanishi,win,KyuSung Kim,"0
","13
","4
","0
","Road to UFC 3.3 + 3.4
          


          
          May. 19, 2024",U-DEC,3,5:00
Jutaro Nakao,loss,Marcus Aurelio,"0
","4
","1
","0
","PRIDE Bushido 8
          


          
          Jul. 17, 2005",U-DEC,2,5:00
Jutaro Nakao,win,Shinya Aoki,"1
","5
","0
","0
","DEEP 16
          


          
          Oct. 30, 2004","KO/TKO
",1,4:29
Jutaro Nakao,loss,Sean Sherk,"0
","4
","0
","0
","UFC 36: Worlds Collide
          


          
          Mar. 22, 2002",U-DEC,3,5:00
Jutaro Nakao,win,Tony DeSouza,"1
","8
","0
","0
","UFC 33: Victory in Vegas
          


          
          Sep. 28, 2001","KO/TKO
",2,0:15
Yoshihiro Nakao,win,Edson Drago,"0
","15
","4
","1
","PRIDE 34: Kamikaze
          


          
          Apr. 08, 2007","SUB
",1,9:15
Yoshihiro Nakao,loss,Kazuhiro Nakamura,"0
","30
","0
","0
","PRIDE Final Conflict Absolute
          


          
          Sep. 10, 2006",U-DEC,3,5:00
Yoshihiro Nakao,win,Eun Soo Lee,"0
","13
","2
","0
","PRIDE Critical Countdown Absolute
          


          
          Jul. 01, 2006",KO/TKO,1,4:16
Yui Chul Nam,loss,Mike de la Torre,"0
","53
","1
","0
","UFC Fight Night: Henderson vs Masvidal
          


          
          Nov. 28, 2015",S-DEC,3,5:00
Yui Chul Nam,loss,Phillipe Nover,"0
","29
","2
","1
","UFC Fight Night: Edgar vs Faber
          


          
          May. 16, 2015",S-DEC,3,5:00
Yui Chul Nam,win,Kazuki Tokudome,"3
","77
","1
","0
","UFC Fight Night: Kim vs Hathaway
          


          
          Mar. 01, 2014",S-DEC,3,5:00
Tyson Nam,loss,Azat Maksum,"0
","81
","0
","0
","UFC Fight Night: Holm vs. Bueno Silva
          


          
          Jul. 15, 2023",S-DEC,3,5:00
Tyson Nam,loss,Bruno Silva,"0
","12
","0
","0
","UFC Fight Night: Yan vs. Dvalishvili
          


          
          Mar. 11, 2023","SUB
",2,1:23
Tyson Nam,win,Ode Osbourne,"1
","13
","0
","0
","UFC Fight Night: Vera vs. Cruz
          


          
          Aug. 13, 2022","KO/TKO
",1,2:59
Tyson Nam,loss,Matt Schnell,"0
","58
","0
","0
","UFC Fight Night: Chiesa vs. Magny
          


          
          Jan. 20, 2021",S-DEC,3,5:00
Tyson Nam,win,Jerome Rivera,"1
","36
","0
","0
","UFC Fight Night: Covington vs. Woodley
          


          
          Sep. 19, 2020","KO/TKO
",2,0:34
Tyson Nam,win,Zarrukh Adashev,"1
","2
","0
","0
","UFC Fight Night: Eye vs. Calvillo
          


          
          Jun. 13, 2020","KO/TKO
",1,0:32
Tyson Nam,loss,Kai Kara-France,"0
","50
","0
","0
","UFC Fight Night: Felder vs. Hooker
          


          
          Feb. 22, 2020",U-DEC,3,5:00
Tyson Nam,loss,Sergio Pettis,"0
","40
","0
","0
","UFC Fight Night: Rodriguez vs. Stephens
          


          
          Sep. 21, 2019",U-DEC,3,5:00
Rose Namajunas,loss,Erin Blanchfield,"0
","94
","1
","0
","UFC Fight Night: Moreno vs. Albazi
          


          
          Nov. 02, 2024",U-DEC,5,5:00
Rose Namajunas,win,Tracy Cortez,"1
","96
","5
","0
","UFC Fight Night: Namajunas vs. Cortez
          


          
          Jul. 13, 2024",U-DEC,5,5:00
Rose Namajunas,win,Amanda Ribas,"0
","93
","1
","0
","UFC Fight Night: Ribas vs. Namajunas
          


          
          Mar. 23, 2024",U-DEC,5,5:00
Rose Namajunas,loss,Manon Fiorot,"0
","60
","0
","0
","UFC Fight Night: Gane vs. Spivac
          


          
          Sep. 02, 2023",U-DEC,3,5:00
Rose Namajunas,loss,Carla Esparza,"0
","37
","1
","0
","UFC 274: Oliveira vs. Gaethje
          



          
          May. 07, 2022",S-DEC,5,5:00
Rose Namajunas,win,Zhang Weili,"0
","86
","2
","0
","UFC 268: Usman vs. Covington 2
          



          
          Nov. 06, 2021",S-DEC,5,5:00
Rose Namajunas,win,Zhang Weili,"1
","5
","0
","0
","UFC 261: Usman vs. Masvidal 2
          



          
          Apr. 24, 2021","KO/TKO
",1,1:18
Rose Namajunas,win,Jessica Andrade,"0
","82
","0
","0
","UFC 251: Usman vs. Masvidal
          


          
          Jul. 11, 2020",S-DEC,3,5:00
Rose Namajunas,loss,Jessica Andrade,"1
","55
","0
","1
","UFC 237: Namajunas vs. Andrade
          



          
          May. 11, 2019","KO/TKO
",2,2:58
Rose Namajunas,win,Joanna Jedrzejczyk,"0
","105
","1
","0
","UFC 223: Khabib vs. Iaquinta
          



          
          Apr. 07, 2018",U-DEC,5,5:00
Rose Namajunas,win,Joanna Jedrzejczyk,"1
","15
","0
","0
","UFC 217: Bisping vs. St-Pierre
          



          
          Nov. 04, 2017","KO/TKO
",1,3:03
Rose Namajunas,win,Michelle Waterson-Gomez,"1
","47
","1
","1
","UFC on FOX: Johnson vs. Reis
          


          
          Apr. 15, 2017","SUB
",2,2:47
Rose Namajunas,loss,Karolina Kowalkiewicz,"0
","70
","2
","0
","UFC 201: Lawler vs. Woodley
          


          
          Jul. 30, 2016",S-DEC,3,5:00
Rose Namajunas,win,Tecia Pennington,"0
","46
","2
","0
","UFC on FOX: Teixeira vs Evans
          


          
          Apr. 16, 2016",U-DEC,3,5:00
Rose Namajunas,win,Paige VanZant,"0
","57
","8
","4
","UFC Fight Night: Namajunas vs. VanZant
          


          
          Dec. 10, 2015","SUB
",5,2:25
Rose Namajunas,win,Angela Hill,"0
","13
","1
","1
","UFC 192: Cormier vs Gustafsson
          


          
          Oct. 03, 2015","SUB
",1,2:47
Rose Namajunas,loss,Carla Esparza,"0
","28
","1
","0
","The Ultimate Fighter: A Champion Will Be Crowned Finale
          



          
          Dec. 12, 2014","SUB
",3,1:26
Yasuhito Namekawa,loss,Mauricio Rua,"0
","1
","0
","1
","PRIDE Bushido 5
          


          
          Oct. 14, 2004","KO/TKO
",1,6:02
Yasuhito Namekawa,win,Egidijus Valavicius,"0
","0
","1
","1
","PRIDE Bushido 2
          


          
          Feb. 15, 2004","SUB
",1,1:05
Nad Narimani,loss,Grant Dawson,"0
","31
","0
","0
","UFC Fight Night: Figueiredo vs. Benavidez 2
          


          
          Jul. 18, 2020",U-DEC,3,5:00
Nad Narimani,loss,Mike Grundy,"0
","22
","0
","0
","UFC Fight Night: Till vs. Masvidal
          


          
          Mar. 16, 2019","KO/TKO
",2,4:42
Nad Narimani,win,Anderson Dos Santos,"0
","84
","1
","0
","UFC Fight Night: Magny vs. Ponzinibbio
          


          
          Nov. 17, 2018",U-DEC,3,5:00
Nad Narimani,win,Khalid Taha,"0
","45
","6
","0
","UFC Fight Night: Shogun vs. Smith
          


          
          Jul. 22, 2018",U-DEC,3,5:00
Roger Narvaez,loss,Elias Theodorou,"0
","16
","0
","0
","UFC 185: Pettis vs Dos Anjos
          


          
          Mar. 14, 2015","KO/TKO
",2,4:07
Roger Narvaez,win,Luke Barnatt,"1
","48
","0
","2
","UFC Fight Night: Edgar vs Swanson
          


          
          Nov. 22, 2014",S-DEC,3,5:00
Roger Narvaez,loss,Patrick Cummins,"0
","3
","0
","0
","UFC Fight Night: Henderson vs Khabilov
          


          
          Jun. 07, 2014","KO/TKO
",2,2:28
Fabio Nascimento,loss,Matt Lindland,"0
","48
","0
","1
","Affliction - Banned
          


          
          Jul. 19, 2008",U-DEC,3,5:00
Fabio Nascimento,loss,Rousimar Palhares,"0
","4
","0
","0
","Fury FC 5: Final Conflict
          


          
          Dec. 06, 2007","SUB
",1,2:43
Allan Nascimento,win,Jafel Filho,"0
","12
","1
","1
","UFC Fight Night: Blanchfield vs. Barber
          


          
          May. 31, 2025",U-DEC,3,5:00
Allan Nascimento,win,Carlos Hernandez,"0
","6
","2
","1
","UFC Fight Night: Strickland vs. Imavov
          


          
          Jan. 14, 2023","SUB
",1,3:16
Allan Nascimento,win,Jake Hadley,"0
","19
","2
","0
","UFC Fight Night: Blachowicz vs. Rakic
          


          
          May. 14, 2022",U-DEC,3,5:00
Allan Nascimento,loss,Tagir Ulanbekov,"0
","25
","0
","2
","UFC 267: Blachowicz vs. Teixeira
          


          
          Oct. 30, 2021",S-DEC,3,5:00
Allan Nascimento,loss,Raulian Paiva,"0
","105
","1
","0
","DWCS Brazil 1.3
          


          
          Aug. 12, 2018",S-DEC,3,5:00
Rodrigo Nascimento,loss,Alexandr Romanov,"0
","31
","0
","0
","UFC Fight Night: Moreno vs. Albazi
          


          
          Nov. 02, 2024",U-DEC,3,5:00
Rodrigo Nascimento,loss,Derrick Lewis,"0
","27
","1
","0
","UFC Fight Night: Lewis vs. Nascimento
          


          
          May. 11, 2024","KO/TKO
",3,0:49
Rodrigo Nascimento,win,Don'Tale Mayes,"0
","70
","0
","0
","UFC Fight Night: Almeida vs. Lewis
          


          
          Nov. 04, 2023",U-DEC,3,5:00
Rodrigo Nascimento,win,Ilir Latifi,"0
","68
","0
","0
","UFC Fight Night: Dern vs. Hill
          


          
          May. 20, 2023",S-DEC,3,5:00
Rodrigo Nascimento,win,Tanner Boser,"0
","36
","3
","1
","UFC Fight Night: Sandhagen vs. Song
          


          
          Sep. 17, 2022",S-DEC,3,5:00
Rodrigo Nascimento,nc,Alan Baudot,"0
","49
","0
","0
","UFC Fight Night: Makhachev vs. Moises
          


          
          Jul. 17, 2021","Overturned
",2,1:29
Rodrigo Nascimento,loss,Chris Daukaus,"0
","1
","0
","0
","UFC Fight Night: Moraes vs. Sandhagen
          


          
          Oct. 10, 2020","KO/TKO
",1,0:45
Rodrigo Nascimento,win,Don'Tale Mayes,"0
","32
","2
","1
","UFC Fight Night: Overeem vs. Harris
          


          
          May. 16, 2020","SUB
",2,2:05
Rodrigo Nascimento,win,Michal Martinek,"0
","14
","0
","1
","DWCS 3.6
          


          
          Jul. 30, 2019","SUB
",1,3:16
